Country,date,indicator,value
Sweden,2021-08-16,Daily hospital occupancy,163.10679611650500
Sweden,2021-08-17,Daily hospital occupancy,164.07766990291300
Sweden,2021-08-18,Daily hospital occupancy,197.0873786407770
Sweden,2021-08-19,Daily hospital occupancy,199.02912621359200
Sweden,2021-08-20,Daily hospital occupancy,200.00000000000000
Sweden,2021-08-21,Daily hospital occupancy,202.9126213592230
Sweden,2021-08-22,Daily hospital occupancy,202.9126213592230
Sweden,2021-08-23,Daily hospital occupancy,201.94174757281600
Sweden,2021-08-24,Daily hospital occupancy,203.88349514563100
Sweden,2021-08-25,Daily hospital occupancy,228.15533980582500
Sweden,2021-08-26,Daily hospital occupancy,228.15533980582500
Sweden,2021-08-27,Daily hospital occupancy,232.03883495145600
Sweden,2021-08-28,Daily hospital occupancy,228.15533980582500
Sweden,2021-08-29,Daily hospital occupancy,229.126213592233
Sweden,2021-08-30,Daily hospital occupancy,231.06796116504900
Sweden,2021-08-31,Daily hospital occupancy,233.98058252427200
Sweden,2021-09-01,Daily hospital occupancy,309.7087378640780
Sweden,2021-09-02,Daily hospital occupancy,310.67961165048500
Sweden,2021-09-03,Daily hospital occupancy,306.79611650485400
Sweden,2021-09-04,Daily hospital occupancy,307.7669902912620
Sweden,2021-09-05,Daily hospital occupancy,313.59223300970900
Sweden,2021-09-06,Daily hospital occupancy,308.7378640776700
Sweden,2021-09-07,Daily hospital occupancy,306.79611650485400
Sweden,2021-09-08,Daily hospital occupancy,321.3592233009710
Sweden,2021-09-09,Daily hospital occupancy,319.4174757281550
Sweden,2021-09-10,Daily hospital occupancy,321.3592233009710
Sweden,2021-09-11,Daily hospital occupancy,316.504854368932
Sweden,2021-09-12,Daily hospital occupancy,315.53398058252400
Sweden,2021-09-13,Daily hospital occupancy,316.504854368932
Sweden,2021-09-14,Daily hospital occupancy,317.47572815534000
Sweden,2021-09-15,Daily hospital occupancy,292.2330097087380
Sweden,2021-09-16,Daily hospital occupancy,290.29126213592200
Sweden,2021-09-17,Daily hospital occupancy,294.17475728155300
Sweden,2021-09-18,Daily hospital occupancy,295.1456310679610
Sweden,2021-09-19,Daily hospital occupancy,297.0873786407770
Sweden,2021-09-20,Daily hospital occupancy,299.02912621359200
Sweden,2021-09-21,Daily hospital occupancy,296.11650485436900
Sweden,2021-09-22,Daily hospital occupancy,260.19417475728200
Sweden,2021-09-23,Daily hospital occupancy,263.1067961165050
Sweden,2021-09-24,Daily hospital occupancy,258.25242718446600
Sweden,2021-09-25,Daily hospital occupancy,256.31067961165000
Sweden,2021-09-26,Daily hospital occupancy,254.36893203883500
Sweden,2021-09-27,Daily hospital occupancy,253.39805825242700
Sweden,2021-09-28,Daily hospital occupancy,254.36893203883500
Sweden,2021-09-29,Daily hospital occupancy,243.6893203883500
Sweden,2021-09-30,Daily hospital occupancy,241.747572815534
Sweden,2021-10-01,Daily hospital occupancy,244.66019417475700
Sweden,2021-10-02,Daily hospital occupancy,240.77669902912600
Sweden,2021-10-03,Daily hospital occupancy,238.83495145631100
Sweden,2021-10-04,Daily hospital occupancy,236.89320388349500
Sweden,2021-10-05,Daily hospital occupancy,233.98058252427200
Sweden,2021-10-06,Daily hospital occupancy,200.00000000000000
Sweden,2021-10-07,Daily hospital occupancy,226.2135922330100
Sweden,2021-10-08,Daily hospital occupancy,227.18446601941700
Sweden,2021-10-09,Daily hospital occupancy,226.2135922330100
Sweden,2021-10-10,Daily hospital occupancy,228.15533980582500
Sweden,2021-10-11,Daily hospital occupancy,232.03883495145600
Sweden,2021-10-12,Daily hospital occupancy,233.98058252427200
Sweden,2021-10-13,Daily hospital occupancy,200.97087378640800
Sweden,2021-10-14,Daily hospital occupancy,203.88349514563100
Sweden,2021-10-15,Daily hospital occupancy,203.88349514563100
Sweden,2021-10-16,Daily hospital occupancy,199.02912621359200
Sweden,2021-10-17,Daily hospital occupancy,198.05825242718400
Sweden,2021-10-18,Daily hospital occupancy,199.02912621359200
Sweden,2021-10-19,Daily hospital occupancy,201.94174757281600
Sweden,2021-10-20,Daily hospital occupancy,208.73786407767000
Sweden,2021-10-21,Daily hospital occupancy,209.70873786407800
Sweden,2021-10-22,Daily hospital occupancy,208.73786407767000
Sweden,2021-10-23,Daily hospital occupancy,206.79611650485400
Sweden,2021-10-24,Daily hospital occupancy,207.76699029126200
Sweden,2021-10-25,Daily hospital occupancy,204.85436893203900
Sweden,2021-10-26,Daily hospital occupancy,205.82524271844700
Sweden,2021-10-27,Daily hospital occupancy,226.2135922330100
Sweden,2021-10-28,Daily hospital occupancy,226.2135922330100
Sweden,2021-10-29,Daily hospital occupancy,228.15533980582500
Sweden,2021-10-30,Daily hospital occupancy,226.2135922330100
Sweden,2021-10-31,Daily hospital occupancy,230.09708737864100
Sweden,2021-11-01,Daily hospital occupancy,229.126213592233
Sweden,2021-11-02,Daily hospital occupancy,227.18446601941700
Sweden,2021-11-03,Daily hospital occupancy,229.126213592233
Sweden,2021-11-04,Daily hospital occupancy,226.2135922330100
Sweden,2021-11-05,Daily hospital occupancy,231.06796116504900
Sweden,2021-11-06,Daily hospital occupancy,233.0097087378640
Sweden,2021-11-07,Daily hospital occupancy,240.77669902912600
Sweden,2021-11-08,Daily hospital occupancy,241.747572815534
Sweden,2021-11-09,Daily hospital occupancy,242.71844660194200
Sweden,2021-11-10,Daily hospital occupancy,242.71844660194200
Sweden,2021-11-11,Daily hospital occupancy,240.77669902912600
Sweden,2021-11-12,Daily hospital occupancy,240.77669902912600
Sweden,2021-11-13,Daily hospital occupancy,240.77669902912600
Sweden,2021-11-14,Daily hospital occupancy,245.63106796116500
Sweden,2021-11-15,Daily hospital occupancy,247.5728155339810
Sweden,2021-11-16,Daily hospital occupancy,252.4271844660190
Sweden,2021-11-17,Daily hospital occupancy,255.3398058252430
Sweden,2021-11-18,Daily hospital occupancy,255.3398058252430
Sweden,2021-11-19,Daily hospital occupancy,253.39805825242700
Sweden,2021-11-20,Daily hospital occupancy,250.4854368932040
Sweden,2021-11-21,Daily hospital occupancy,254.36893203883500
Sweden,2021-11-22,Daily hospital occupancy,258.25242718446600
Sweden,2021-11-23,Daily hospital occupancy,263.1067961165050
Sweden,2021-11-24,Daily hospital occupancy,290.29126213592200
Sweden,2021-11-25,Daily hospital occupancy,292.2330097087380
Sweden,2021-11-26,Daily hospital occupancy,294.17475728155300
Sweden,2021-11-27,Daily hospital occupancy,292.2330097087380
Sweden,2021-11-28,Daily hospital occupancy,292.2330097087380
Sweden,2021-11-29,Daily hospital occupancy,291.2621359223300
Sweden,2021-11-30,Daily hospital occupancy,294.17475728155300
Sweden,2021-12-01,Daily hospital occupancy,312.621359223301
Sweden,2021-12-02,Daily hospital occupancy,318.44660194174800
Sweden,2021-12-03,Daily hospital occupancy,313.59223300970900
Sweden,2021-12-04,Daily hospital occupancy,313.59223300970900
Sweden,2021-12-05,Daily hospital occupancy,312.621359223301
Sweden,2021-12-06,Daily hospital occupancy,313.59223300970900
Sweden,2021-12-07,Daily hospital occupancy,329.12621359223300
Sweden,2021-12-08,Daily hospital occupancy,394.1747572815530
Sweden,2021-12-09,Daily hospital occupancy,391.2621359223300
Sweden,2021-12-10,Daily hospital occupancy,397.0873786407770
Sweden,2021-12-11,Daily hospital occupancy,387.378640776699
Sweden,2021-12-12,Daily hospital occupancy,389.32038834951500
Sweden,2021-12-13,Daily hospital occupancy,388.34951456310700
Sweden,2021-12-14,Daily hospital occupancy,400.9708737864080
Sweden,2021-12-15,Daily hospital occupancy,489.32038834951500
Sweden,2021-12-16,Daily hospital occupancy,497.0873786407770
Sweden,2021-12-17,Daily hospital occupancy,492.2330097087380
Sweden,2021-12-18,Daily hospital occupancy,488.34951456310700
Sweden,2021-12-19,Daily hospital occupancy,499.02912621359200
Sweden,2021-12-20,Daily hospital occupancy,517.4757281553400
Sweden,2021-12-21,Daily hospital occupancy,528.1553398058250
Sweden,2021-12-22,Daily hospital occupancy,547.5728155339810
Sweden,2021-12-23,Daily hospital occupancy,547.5728155339810
Sweden,2021-12-24,Daily hospital occupancy,544.6601941747570
Sweden,2021-12-25,Daily hospital occupancy,555.3398058252430
Sweden,2021-12-26,Daily hospital occupancy,564.0776699029130
Sweden,2021-12-27,Daily hospital occupancy,573.7864077669900
Sweden,2021-12-28,Daily hospital occupancy,571.8446601941750
Sweden,2021-12-29,Daily hospital occupancy,670.8737864077670
Sweden,2021-12-30,Daily hospital occupancy,672.8155339805830
Sweden,2021-12-31,Daily hospital occupancy,666.9902912621360
Sweden,2022-01-01,Daily hospital occupancy,677.6699029126210
Sweden,2022-01-02,Daily hospital occupancy,688.3495145631070
Sweden,2022-01-03,Daily hospital occupancy,705.8252427184470
Sweden,2022-01-04,Daily hospital occupancy,723.3009708737870
Sweden,2022-01-05,Daily hospital occupancy,923.3009708737870
Sweden,2022-01-06,Daily hospital occupancy,929.1262135922330
Sweden,2022-01-07,Daily hospital occupancy,940.7766990291260
Sweden,2022-01-08,Daily hospital occupancy,944.6601941747570
Sweden,2022-01-09,Daily hospital occupancy,945.6310679611650
Sweden,2022-01-10,Daily hospital occupancy,976.6990291262140
Sweden,2022-01-11,Daily hospital occupancy,989.3203883495150
Sweden,2022-01-12,Daily hospital occupancy,1240.7766990291300
Sweden,2022-01-13,Daily hospital occupancy,1234.9514563106800
Sweden,2022-01-14,Daily hospital occupancy,1243.6893203883500
Sweden,2022-01-15,Daily hospital occupancy,1246.601941747570
Sweden,2022-01-16,Daily hospital occupancy,1263.106796116510
Sweden,2022-01-17,Daily hospital occupancy,1295.1456310679600
Sweden,2022-01-18,Daily hospital occupancy,1287.378640776700
Sweden,2022-01-19,Daily hospital occupancy,1541.7475728155300
Sweden,2022-01-20,Daily hospital occupancy,1548.5436893203900
Sweden,2022-01-21,Daily hospital occupancy,1556.3106796116500
Sweden,2022-01-22,Daily hospital occupancy,1554.368932038840
Sweden,2022-01-23,Daily hospital occupancy,1569.902912621360
Sweden,2022-01-24,Daily hospital occupancy,1593.2038834951500
Sweden,2022-01-25,Daily hospital occupancy,1604.8543689320400
Sweden,2022-01-26,Daily hospital occupancy,1933.980582524270
Sweden,2022-01-27,Daily hospital occupancy,1935.9223300970900
Sweden,2022-01-28,Daily hospital occupancy,1945.631067961170
Sweden,2022-01-29,Daily hospital occupancy,1950.485436893200
Sweden,2022-01-30,Daily hospital occupancy,1955.3398058252400
Sweden,2022-01-31,Daily hospital occupancy,1977.6699029126200
Sweden,2022-02-01,Daily hospital occupancy,1977.6699029126200
Sweden,2022-02-02,Daily hospital occupancy,2093.2038834951500
Sweden,2022-02-03,Daily hospital occupancy,2085.4368932038800
Sweden,2022-02-04,Daily hospital occupancy,2079.6116504854400
Sweden,2022-02-05,Daily hospital occupancy,2073.7864077669900
Sweden,2022-02-06,Daily hospital occupancy,2078.640776699030
Sweden,2022-02-07,Daily hospital occupancy,2110.6796116504900
Sweden,2022-02-08,Daily hospital occupancy,2124.2718446601900
Sweden,2022-02-09,Daily hospital occupancy,2134.9514563106800
Sweden,2022-02-10,Daily hospital occupancy,2124.2718446601900
Sweden,2022-02-11,Daily hospital occupancy,2117.4757281553400
Sweden,2022-02-12,Daily hospital occupancy,2103.883495145630
Sweden,2022-02-13,Daily hospital occupancy,2103.883495145630
Sweden,2022-02-14,Daily hospital occupancy,2106.796116504850
Sweden,2022-02-15,Daily hospital occupancy,2097.0873786407800
Sweden,2022-02-16,Daily hospital occupancy,1976.6990291262100
Sweden,2022-02-17,Daily hospital occupancy,1966.0194174757300
Sweden,2022-02-18,Daily hospital occupancy,1966.990291262140
Sweden,2022-02-19,Daily hospital occupancy,1940.7766990291300
Sweden,2022-02-20,Daily hospital occupancy,1938.8349514563100
Sweden,2022-02-21,Daily hospital occupancy,1941.747572815530
Sweden,2022-02-22,Daily hospital occupancy,1924.2718446601900
Sweden,2022-02-23,Daily hospital occupancy,1735.9223300970900
Sweden,2022-02-24,Daily hospital occupancy,1720.3883495145600
Sweden,2022-02-25,Daily hospital occupancy,1708.7378640776700
Sweden,2022-02-26,Daily hospital occupancy,1694.1747572815500
Sweden,2022-02-27,Daily hospital occupancy,1691.2621359223300
Sweden,2022-02-28,Daily hospital occupancy,1700.9708737864100
Sweden,2022-03-01,Daily hospital occupancy,1690.2912621359200
Sweden,2022-03-02,Daily hospital occupancy,1429.126213592230
Sweden,2022-03-03,Daily hospital occupancy,1421.3592233009700
Sweden,2022-03-04,Daily hospital occupancy,1420.3883495145600
Sweden,2022-03-05,Daily hospital occupancy,1407.7669902912600
Sweden,2022-03-06,Daily hospital occupancy,1398.0582524271800
Sweden,2022-03-07,Daily hospital occupancy,1409.7087378640800
Sweden,2022-03-08,Daily hospital occupancy,1392.2330097087400
Sweden,2022-03-09,Daily hospital occupancy,1292.2330097087400
Sweden,2022-03-10,Daily hospital occupancy,1299.0291262135900
Sweden,2022-03-11,Daily hospital occupancy,1299.0291262135900
Sweden,2022-03-12,Daily hospital occupancy,1283.495145631070
Sweden,2022-03-13,Daily hospital occupancy,1284.4660194174800
Sweden,2022-03-14,Daily hospital occupancy,1299.0291262135900
Sweden,2022-03-15,Daily hospital occupancy,1322.3300970873800
Sweden,2022-03-16,Daily hospital occupancy,1216.504854368930
Sweden,2022-03-17,Daily hospital occupancy,1214.5631067961200
Sweden,2022-03-18,Daily hospital occupancy,1207.7669902912600
Sweden,2022-03-19,Daily hospital occupancy,1200.0
Sweden,2022-03-20,Daily hospital occupancy,1202.9126213592200
Sweden,2022-03-21,Daily hospital occupancy,1209.7087378640800
Sweden,2022-03-22,Daily hospital occupancy,1186.4077669902900
