Country,date,total_cases
Norway,2023-01-30,1478284
Norway,2023-01-31,1478284
Norway,2023-02-01,1478284
Norway,2023-02-02,1478284
Norway,2023-02-03,1478284
Norway,2023-02-04,1478284
Norway,2023-02-05,1478584
Norway,2023-02-06,1478584
Norway,2023-02-07,1478584
Norway,2023-02-08,1478584
Norway,2023-02-09,1478584
Norway,2023-02-10,1478584
Norway,2023-02-11,1478584
Norway,2023-02-12,1478872
Norway,2023-02-13,1478872
Norway,2023-02-14,1478872
Norway,2023-02-15,1478872
Norway,2023-02-16,1478872
Norway,2023-02-17,1478872
Norway,2023-02-18,1478872
Norway,2023-02-19,1479168
Norway,2023-02-20,1479168
Norway,2023-02-21,1479168
Norway,2023-02-22,1479168
Norway,2023-02-23,1479168
Norway,2023-02-24,1479168
Norway,2023-02-25,1479168
Norway,2023-02-26,1479454
Norway,2023-02-27,1479454
Norway,2023-02-28,1479454
Norway,2023-03-01,1479454
Norway,2023-03-02,1479454
Norway,2023-03-03,1479454
Norway,2023-03-04,1479454
Norway,2023-03-05,1479802
Norway,2023-03-06,1479802
Norway,2023-03-07,1479802
Norway,2023-03-08,1479802
Norway,2023-03-09,1479802
Norway,2023-03-10,1479802
Norway,2023-03-11,1479802
Norway,2023-03-12,1480160
Norway,2023-03-13,1480160
Norway,2023-03-14,1480160
Norway,2023-03-15,1480160
Norway,2023-03-16,1480160
Norway,2023-03-17,1480160
Norway,2023-03-18,1480160
Norway,2023-03-19,1480599
Norway,2023-03-20,1480599
Norway,2023-03-21,1480599
Norway,2023-03-22,1480599
Norway,2023-03-23,1480599
Norway,2023-03-24,1480599
Norway,2023-03-25,1480599
Norway,2023-03-26,1481130
Norway,2023-03-27,1481130
Norway,2023-03-28,1481130
Norway,2023-03-29,1481130
Norway,2023-03-30,1481130
Norway,2023-03-31,1481130
Norway,2023-04-01,1481130
Norway,2023-04-02,1481773
Norway,2023-04-03,1481773
Norway,2023-04-04,1481773
Norway,2023-04-05,1481773
Norway,2023-04-06,1481773
Norway,2023-04-07,1481773
Norway,2023-04-08,1481773
Norway,2023-04-09,1482277
Norway,2023-04-10,1482277
Norway,2023-04-11,1482277
Norway,2023-04-12,1482277
Norway,2023-04-13,1482277
Norway,2023-04-14,1482277
Norway,2023-04-15,1482277
Norway,2023-04-16,1482834
Norway,2023-04-17,1482834
Norway,2023-04-18,1482834
Norway,2023-04-19,1482834
Norway,2023-04-20,1482834
Norway,2023-04-21,1482834
Norway,2023-04-22,1482834
Norway,2023-04-23,1483311
Norway,2023-04-24,1483311
Norway,2023-04-25,1483311
Norway,2023-04-26,1483311
Norway,2023-04-27,1483311
Norway,2023-04-28,1483311
Norway,2023-04-29,1483311
Norway,2023-04-30,1483734
Norway,2023-05-01,1483734
Norway,2023-05-02,1483734
Norway,2023-05-03,1483734
Norway,2023-05-04,1483734
Norway,2023-05-05,1483734
Norway,2023-05-06,1483734
Norway,2023-05-07,1484132
Norway,2023-05-08,1484132
Norway,2023-05-09,1484132
Norway,2023-05-10,1484132
Norway,2023-05-11,1484132
Norway,2023-05-12,1484132
Norway,2023-05-13,1484132
Norway,2023-05-14,1484471
Norway,2023-05-15,1484471
Norway,2023-05-16,1484471
Norway,2023-05-17,1484471
Norway,2023-05-18,1484471
Norway,2023-05-19,1484471
Norway,2023-05-20,1484471
Norway,2023-05-21,1484726
Norway,2023-05-22,1484726
Norway,2023-05-23,1484726
Norway,2023-05-24,1484726
Norway,2023-05-25,1484726
Norway,2023-05-26,1484726
Norway,2023-05-27,1484726
Norway,2023-05-28,1484966
Norway,2023-05-29,1484966
Norway,2023-05-30,1484966
Norway,2023-05-31,1484966
Norway,2023-06-01,1484966
Norway,2023-06-02,1484966
Norway,2023-06-03,1484966
Norway,2023-06-04,1485139
Norway,2023-06-05,1485139
Norway,2023-06-06,1485139
Norway,2023-06-07,1485139
Norway,2023-06-08,1485139
Norway,2023-06-09,1485139
Norway,2023-06-10,1485139
Norway,2023-06-11,1485335
Norway,2023-06-12,1485335
Norway,2023-06-13,1485335
Norway,2023-06-14,1485335
Norway,2023-06-15,1485335
Norway,2023-06-16,1485335
Norway,2023-06-17,1485335
Norway,2023-06-18,1485494
Norway,2023-06-19,1485494
Norway,2023-06-20,1485494
Norway,2023-06-21,1485494
Norway,2023-06-22,1485494
Norway,2023-06-23,1485494
Norway,2023-06-24,1485494
Norway,2023-06-25,1485515
Norway,2023-06-26,1485515
Norway,2023-06-27,1485515
Norway,2023-06-28,1485515
Norway,2023-06-29,1485515
Norway,2023-06-30,1485515
Norway,2023-07-01,1485515
Norway,2023-07-02,1485699
Norway,2023-07-03,1485699
Norway,2023-07-04,1485699
Norway,2023-07-05,1485699
Norway,2023-07-06,1485699
Norway,2023-07-07,1485699
Norway,2023-07-08,1485699
Norway,2023-07-09,1485883
Norway,2023-07-10,1485883
Norway,2023-07-11,1485883
Norway,2023-07-12,1485883
Norway,2023-07-13,1485883
Norway,2023-07-14,1485883
Norway,2023-07-15,1485883
Norway,2023-07-16,1485975
Norway,2023-07-17,1485975
Norway,2023-07-18,1485975
Norway,2023-07-19,1485975
Norway,2023-07-20,1485975
Norway,2023-07-21,1485975
Norway,2023-07-22,1485975
Norway,2023-07-23,1486048
Norway,2023-07-24,1486048
Norway,2023-07-25,1486048
Norway,2023-07-26,1486048
Norway,2023-07-27,1486048
Norway,2023-07-28,1486048
Norway,2023-07-29,1486048
Norway,2023-07-30,1486167
Norway,2023-07-31,1486167
Norway,2023-08-01,1486167
Norway,2023-08-02,1486167
Norway,2023-08-03,1486167
Norway,2023-08-04,1486167
Norway,2023-08-05,1486167
Norway,2023-08-06,1486301
Norway,2023-08-07,1486301
Norway,2023-08-08,1486301
Norway,2023-08-09,1486301
Norway,2023-08-10,1486301
Norway,2023-08-11,1486301
Norway,2023-08-12,1486301
Norway,2023-08-13,1486483
Norway,2023-08-14,1486483
Norway,2023-08-15,1486483
Norway,2023-08-16,1486483
Norway,2023-08-17,1486483
Norway,2023-08-18,1486483
Norway,2023-08-19,1486483
Norway,2023-08-20,1486695
Norway,2023-08-21,1486695
Norway,2023-08-22,1486695
Norway,2023-08-23,1486695
Norway,2023-08-24,1486695
Norway,2023-08-25,1486695
Norway,2023-08-26,1486695
Norway,2023-08-27,1486958
Norway,2023-08-28,1486958
Norway,2023-08-29,1486958
Norway,2023-08-30,1486958
Norway,2023-08-31,1486958
Norway,2023-09-01,1486958
Norway,2023-09-02,1486958
Norway,2023-09-03,1487386
Norway,2023-09-04,1487386
Norway,2023-09-05,1487386
Norway,2023-09-06,1487386
Norway,2023-09-07,1487386
Norway,2023-09-08,1487386
Norway,2023-09-09,1487386
Norway,2023-09-10,1487845
Norway,2023-09-11,1487845
Norway,2023-09-12,1487845
Norway,2023-09-13,1487845
Norway,2023-09-14,1487845
Norway,2023-09-15,1487845
Norway,2023-09-16,1487845
Norway,2023-09-17,1488254
Norway,2023-09-18,1488254
Norway,2023-09-19,1488254
Norway,2023-09-20,1488254
Norway,2023-09-21,1488254
Norway,2023-09-22,1488254
Norway,2023-09-23,1488254
Norway,2023-09-24,1488692
Norway,2023-09-25,1488692
Norway,2023-09-26,1488692
Norway,2023-09-27,1488692
Norway,2023-09-28,1488692
Norway,2023-09-29,1488692
Norway,2023-09-30,1488692
Norway,2023-10-01,1489076
Norway,2023-10-02,1489076
Norway,2023-10-03,1489076
Norway,2023-10-04,1489076
Norway,2023-10-05,1489076
Norway,2023-10-06,1489076
Norway,2023-10-07,1489076
Norway,2023-10-08,1489459
Norway,2023-10-09,1489459
Norway,2023-10-10,1489459
Norway,2023-10-11,1489459
Norway,2023-10-12,1489459
Norway,2023-10-13,1489459
Norway,2023-10-14,1489459
Norway,2023-10-15,1489459
Norway,2023-10-16,1489459
Norway,2023-10-17,1489459
Norway,2023-10-18,1489459
Norway,2023-10-19,1489459
Norway,2023-10-20,1489459
Norway,2023-10-21,1489459
Norway,2023-10-22,1489459
Norway,2023-10-23,1489459
Norway,2023-10-24,1489459
Norway,2023-10-25,1489459
Norway,2023-10-26,1489459
Norway,2023-10-27,1489459
Norway,2023-10-28,1489459
Norway,2023-10-29,1489459
Norway,2023-10-30,1489459
Norway,2023-10-31,1489459
Norway,2023-11-01,1489459
Norway,2023-11-02,1489459
Norway,2023-11-03,1489459
Norway,2023-11-04,1489459
Norway,2023-11-05,1490640
Norway,2023-11-06,1490640
Norway,2023-11-07,1490640
Norway,2023-11-08,1490640
Norway,2023-11-09,1490640
Norway,2023-11-10,1490640
Norway,2023-11-11,1490640
Norway,2023-11-12,1492062
Norway,2023-11-13,1492062
Norway,2023-11-14,1492062
Norway,2023-11-15,1492062
Norway,2023-11-16,1492062
Norway,2023-11-17,1492062
Norway,2023-11-18,1492062
Norway,2023-11-19,1493674
Norway,2023-11-20,1493674
Norway,2023-11-21,1493674
Norway,2023-11-22,1493674
Norway,2023-11-23,1493674
Norway,2023-11-24,1493674
Norway,2023-11-25,1493674
Norway,2023-11-26,1495481
Norway,2023-11-27,1495481
Norway,2023-11-28,1495481
Norway,2023-11-29,1495481
Norway,2023-11-30,1495481
Norway,2023-12-01,1495481
Norway,2023-12-02,1495481
Norway,2023-12-03,1497336
Norway,2023-12-04,1497336
Norway,2023-12-05,1497336
Norway,2023-12-06,1497336
Norway,2023-12-07,1497336
Norway,2023-12-08,1497336
Norway,2023-12-09,1497336
Norway,2023-12-10,1499294
Norway,2023-12-11,1499294
Norway,2023-12-12,1499294
Norway,2023-12-13,1499294
Norway,2023-12-14,1499294
Norway,2023-12-15,1499294
Norway,2023-12-16,1499294
Norway,2023-12-17,1501341
Norway,2023-12-18,1501341
Norway,2023-12-19,1501341
Norway,2023-12-20,1501341
Norway,2023-12-21,1501341
Norway,2023-12-22,1501341
Norway,2023-12-23,1501341
Norway,2023-12-24,1502919
Norway,2023-12-25,1502919
Norway,2023-12-26,1502919
Norway,2023-12-27,1502919
Norway,2023-12-28,1502919
Norway,2023-12-29,1502919
Norway,2023-12-30,1502919
Norway,2023-12-31,1503931
Norway,2024-01-01,1503931
Norway,2024-01-02,1503931
Norway,2024-01-03,1503931
Norway,2024-01-04,1503931
Norway,2024-01-05,1503931
Norway,2024-01-06,1503931
Norway,2024-01-07,1504834
Norway,2024-01-08,1504834
Norway,2024-01-09,1504834
Norway,2024-01-10,1504834
Norway,2024-01-11,1504834
Norway,2024-01-12,1504834
Norway,2024-01-13,1504834
Norway,2024-01-14,1505451
Norway,2024-01-15,1505451
Norway,2024-01-16,1505451
Norway,2024-01-17,1505451
Norway,2024-01-18,1505451
Norway,2024-01-19,1505451
Norway,2024-01-20,1505451
Norway,2024-01-21,1505855
Norway,2024-01-22,1505855
Norway,2024-01-23,1505855
Norway,2024-01-24,1505855
Norway,2024-01-25,1505855
Norway,2024-01-26,1505855
Norway,2024-01-27,1505855
Norway,2024-01-28,1506158
Norway,2024-01-29,1506158
Norway,2024-01-30,1506158
Norway,2024-01-31,1506158
Norway,2024-02-01,1506158
Norway,2024-02-02,1506158
Norway,2024-02-03,1506158
Norway,2024-02-04,1506397
Norway,2024-02-05,1506397
Norway,2024-02-06,1506397
Norway,2024-02-07,1506397
Norway,2024-02-08,1506397
Norway,2024-02-09,1506397
Norway,2024-02-10,1506397
Norway,2024-02-11,1506564
Norway,2024-02-12,1506564
Norway,2024-02-13,1506564
Norway,2024-02-14,1506564
Norway,2024-02-15,1506564
Norway,2024-02-16,1506564
Norway,2024-02-17,1506564
Norway,2024-02-18,1506709
Norway,2024-02-19,1506709
Norway,2024-02-20,1506709
Norway,2024-02-21,1506709
Norway,2024-02-22,1506709
Norway,2024-02-23,1506709
Norway,2024-02-24,1506709
Norway,2024-02-25,1506834
Norway,2024-02-26,1506834
Norway,2024-02-27,1506834
Norway,2024-02-28,1506834
Norway,2024-02-29,1506834
Norway,2024-03-01,1506834
Norway,2024-03-02,1506834
Norway,2024-03-03,1506937
Norway,2024-03-04,1506937
Norway,2024-03-05,1506937
Norway,2024-03-06,1506937
Norway,2024-03-07,1506937
Norway,2024-03-08,1506937
Norway,2024-03-09,1506937
Norway,2024-03-10,1507017
Norway,2024-03-11,1507017
Norway,2024-03-12,1507017
Norway,2024-03-13,1507017
Norway,2024-03-14,1507017
Norway,2024-03-15,1507017
Norway,2024-03-16,1507017
Norway,2024-03-17,1507098
Norway,2024-03-18,1507098
Norway,2024-03-19,1507098
Norway,2024-03-20,1507098
Norway,2024-03-21,1507098
Norway,2024-03-22,1507098
Norway,2024-03-23,1507098
Norway,2024-03-24,1507155
Norway,2024-03-25,1507155
Norway,2024-03-26,1507155
Norway,2024-03-27,1507155
Norway,2024-03-28,1507155
Norway,2024-03-29,1507155
Norway,2024-03-30,1507155
Norway,2024-03-31,1507197
Norway,2024-04-01,1507197
Norway,2024-04-02,1507197
Norway,2024-04-03,1507197
Norway,2024-04-04,1507197
Norway,2024-04-05,1507197
Norway,2024-04-06,1507197
Norway,2024-04-07,1507270
Norway,2024-04-08,1507270
Norway,2024-04-09,1507270
Norway,2024-04-10,1507270
Norway,2024-04-11,1507270
Norway,2024-04-12,1507270
Norway,2024-04-13,1507270
Norway,2024-04-14,1507334
Norway,2024-04-15,1507334
Norway,2024-04-16,1507334
Norway,2024-04-17,1507334
Norway,2024-04-18,1507334
Norway,2024-04-19,1507334
Norway,2024-04-20,1507334
Norway,2024-04-21,1507388
Norway,2024-04-22,1507388
Norway,2024-04-23,1507388
Norway,2024-04-24,1507388
Norway,2024-04-25,1507388
Norway,2024-04-26,1507388
Norway,2024-04-27,1507388
Norway,2024-04-28,1507482
Norway,2024-04-29,1507482
Norway,2024-04-30,1507482
Norway,2024-05-01,1507482
Norway,2024-05-02,1507482
Norway,2024-05-03,1507482
Norway,2024-05-04,1507482
Norway,2024-05-05,1507569
Norway,2024-05-06,1507569
Norway,2024-05-07,1507569
Norway,2024-05-08,1507569
Norway,2024-05-09,1507569
Norway,2024-05-10,1507569
Norway,2024-05-11,1507569
Norway,2024-05-12,1507676
Norway,2024-05-13,1507676
Norway,2024-05-14,1507676
Norway,2024-05-15,1507676
Norway,2024-05-16,1507676
Norway,2024-05-17,1507676
Norway,2024-05-18,1507676
Norway,2024-05-19,1507772
Norway,2024-05-20,1507772
Norway,2024-05-21,1507772
Norway,2024-05-22,1507772
Norway,2024-05-23,1507772
Norway,2024-05-24,1507772
Norway,2024-05-25,1507772
Norway,2024-05-26,1507899
Norway,2024-05-27,1507899
Norway,2024-05-28,1507899
Norway,2024-05-29,1507899
Norway,2024-05-30,1507899
Norway,2024-05-31,1507899
Norway,2024-06-01,1507899
Norway,2024-06-02,1508049
Norway,2024-06-03,1508049
Norway,2024-06-04,1508049
Norway,2024-06-05,1508049
Norway,2024-06-06,1508049
Norway,2024-06-07,1508049
Norway,2024-06-08,1508049
Norway,2024-06-09,1508232
Norway,2024-06-10,1508232
Norway,2024-06-11,1508232
Norway,2024-06-12,1508232
Norway,2024-06-13,1508232
Norway,2024-06-14,1508232
Norway,2024-06-15,1508232
Norway,2024-06-16,1508495
Norway,2024-06-17,1508495
Norway,2024-06-18,1508495
Norway,2024-06-19,1508495
Norway,2024-06-20,1508495
Norway,2024-06-21,1508495
Norway,2024-06-22,1508495
Norway,2024-06-23,1508867
Norway,2024-06-24,1508867
Norway,2024-06-25,1508867
Norway,2024-06-26,1508867
Norway,2024-06-27,1508867
Norway,2024-06-28,1508867
Norway,2024-06-29,1508867
Norway,2024-06-30,1509367
Norway,2024-07-01,1509367
Norway,2024-07-02,1509367
Norway,2024-07-03,1509367
Norway,2024-07-04,1509367
Norway,2024-07-05,1509367
Norway,2024-07-06,1509367
Norway,2024-07-07,1509883
Norway,2024-07-08,1509883
Norway,2024-07-09,1509883
Norway,2024-07-10,1509883
Norway,2024-07-11,1509883
Norway,2024-07-12,1509883
Norway,2024-07-13,1509883
Norway,2024-07-14,1510561
Norway,2024-07-15,1510561
Norway,2024-07-16,1510561
Norway,2024-07-17,1510561
Norway,2024-07-18,1510561
Norway,2024-07-19,1510561
Norway,2024-07-20,1510561
Norway,2024-07-21,1511220
Norway,2024-07-22,1511220
Norway,2024-07-23,1511220
Norway,2024-07-24,1511220
Norway,2024-07-25,1511220
Norway,2024-07-26,1511220
Norway,2024-07-27,1511220
Norway,2024-07-28,1511902
Norway,2024-07-29,1511902
Norway,2024-07-30,1511902
Norway,2024-07-31,1511902
Norway,2024-08-01,1511902
Norway,2024-08-02,1511902
Norway,2024-08-03,1511902
Norway,2024-08-04,1512647
Sweden,2020-01-05,0
Sweden,2020-01-06,0
Sweden,2020-01-07,0
Sweden,2020-01-08,0
Sweden,2020-01-09,0
Sweden,2020-01-10,0
Sweden,2020-01-11,0
Sweden,2020-01-12,0
Sweden,2020-01-13,0
Sweden,2020-01-14,0
Sweden,2020-01-15,0
Sweden,2020-01-16,0
Sweden,2020-01-17,0
Sweden,2020-01-18,0
Sweden,2020-01-19,0
Sweden,2020-01-20,0
Sweden,2020-01-21,0
Sweden,2020-01-22,0
Sweden,2020-01-23,0
Sweden,2020-01-24,0
Sweden,2020-01-25,0
Sweden,2020-01-26,0
Sweden,2020-01-27,0
Sweden,2020-01-28,0
Sweden,2020-01-29,0
Sweden,2020-01-30,0
Sweden,2020-01-31,0
Sweden,2020-02-01,0
Sweden,2020-02-02,0
Sweden,2020-02-03,0
Sweden,2020-02-04,0
Sweden,2020-02-05,0
Sweden,2020-02-06,0
Sweden,2020-02-07,0
Sweden,2020-02-08,0
Sweden,2020-02-09,1
Sweden,2020-02-10,1
Sweden,2020-02-11,1
Sweden,2020-02-12,1
Sweden,2020-02-13,1
Sweden,2020-02-14,1
Sweden,2020-02-15,1
Sweden,2020-02-16,1
Sweden,2020-02-17,1
Sweden,2020-02-18,1
Sweden,2020-02-19,1
Sweden,2020-02-20,1
Sweden,2020-02-21,1
Sweden,2020-02-22,1
Sweden,2020-02-23,1
Sweden,2020-02-24,1
Sweden,2020-02-25,1
Sweden,2020-02-26,1
Sweden,2020-02-27,1
Sweden,2020-02-28,1
Sweden,2020-02-29,1
Sweden,2020-03-01,14
Sweden,2020-03-02,14
Sweden,2020-03-03,14
Sweden,2020-03-04,14
Sweden,2020-03-05,14
Sweden,2020-03-06,14
Sweden,2020-03-07,14
Sweden,2020-03-08,179
Sweden,2020-03-09,179
Sweden,2020-03-10,179
Sweden,2020-03-11,179
Sweden,2020-03-12,179
Sweden,2020-03-13,179
Sweden,2020-03-14,179
Sweden,2020-03-15,994
Sweden,2020-03-16,994
Sweden,2020-03-17,994
Sweden,2020-03-18,994
Sweden,2020-03-19,994
Sweden,2020-03-20,994
Sweden,2020-03-21,994
Sweden,2020-03-22,1869
Sweden,2020-03-23,1869
Sweden,2020-03-24,1869
Sweden,2020-03-25,1869
Sweden,2020-03-26,1869
Sweden,2020-03-27,1869
Sweden,2020-03-28,1869
Sweden,2020-03-29,3664
Sweden,2020-03-30,3664
Sweden,2020-03-31,3664
Sweden,2020-04-01,3664
Sweden,2020-04-02,3664
Sweden,2020-04-03,3664
Sweden,2020-04-04,3664
Sweden,2020-04-05,6833
Sweden,2020-04-06,6833
Sweden,2020-04-07,6833
Sweden,2020-04-08,6833
Sweden,2020-04-09,6833
Sweden,2020-04-10,6833
Sweden,2020-04-11,6833
Sweden,2020-04-12,10449
Sweden,2020-04-13,10449
Sweden,2020-04-14,10449
Sweden,2020-04-15,10449
Sweden,2020-04-16,10449
Sweden,2020-04-17,10449
Sweden,2020-04-18,10449
Sweden,2020-04-19,14277
Sweden,2020-04-20,14277
Sweden,2020-04-21,14277
Sweden,2020-04-22,14277
Sweden,2020-04-23,14277
Sweden,2020-04-24,14277
Sweden,2020-04-25,14277
Sweden,2020-04-26,18568
Sweden,2020-04-27,18568
Sweden,2020-04-28,18568
Sweden,2020-04-29,18568
Sweden,2020-04-30,18568
Sweden,2020-05-01,18568
Sweden,2020-05-02,18568
Sweden,2020-05-03,22439
Sweden,2020-05-04,22439
Sweden,2020-05-05,22439
Sweden,2020-05-06,22439
Sweden,2020-05-07,22439
Sweden,2020-05-08,22439
Sweden,2020-05-09,22439
Sweden,2020-05-10,26574
Sweden,2020-05-11,26574
Sweden,2020-05-12,26574
Sweden,2020-05-13,26574
Sweden,2020-05-14,26574
Sweden,2020-05-15,26574
Sweden,2020-05-16,26574
Sweden,2020-05-17,30463
Sweden,2020-05-18,30463
Sweden,2020-05-19,30463
Sweden,2020-05-20,30463
Sweden,2020-05-21,30463
Sweden,2020-05-22,30463
Sweden,2020-05-23,30463
Sweden,2020-05-24,34171
Sweden,2020-05-25,34171
Sweden,2020-05-26,34171
Sweden,2020-05-27,34171
Sweden,2020-05-28,34171
Sweden,2020-05-29,34171
Sweden,2020-05-30,34171
Sweden,2020-05-31,38396
Sweden,2020-06-01,38396
Sweden,2020-06-02,38396
Sweden,2020-06-03,38396
Sweden,2020-06-04,38396
Sweden,2020-06-05,38396
Sweden,2020-06-06,38396
Sweden,2020-06-07,44220
Sweden,2020-06-08,44220
Sweden,2020-06-09,44220
Sweden,2020-06-10,44220
Sweden,2020-06-11,44220
Sweden,2020-06-12,44220
Sweden,2020-06-13,44220
Sweden,2020-06-14,51387
Sweden,2020-06-15,51387
Sweden,2020-06-16,51387
Sweden,2020-06-17,51387
Sweden,2020-06-18,51387
Sweden,2020-06-19,51387
Sweden,2020-06-20,51387
Sweden,2020-06-21,58557
Sweden,2020-06-22,58557
Sweden,2020-06-23,58557
Sweden,2020-06-24,58557
Sweden,2020-06-25,58557
Sweden,2020-06-26,58557
Sweden,2020-06-27,58557
Sweden,2020-06-28,65918
Sweden,2020-06-29,65918
Sweden,2020-06-30,65918
Sweden,2020-07-01,65918
Sweden,2020-07-02,65918
Sweden,2020-07-03,65918
Sweden,2020-07-04,65918
Sweden,2020-07-05,70297
Sweden,2020-07-06,70297
Sweden,2020-07-07,70297
Sweden,2020-07-08,70297
Sweden,2020-07-09,70297
Sweden,2020-07-10,70297
Sweden,2020-07-11,70297
Sweden,2020-07-12,72685
Sweden,2020-07-13,72685
Sweden,2020-07-14,72685
Sweden,2020-07-15,72685
Sweden,2020-07-16,72685
Sweden,2020-07-17,72685
Sweden,2020-07-18,72685
Sweden,2020-07-19,74303
Sweden,2020-07-20,74303
Sweden,2020-07-21,74303
Sweden,2020-07-22,74303
Sweden,2020-07-23,74303
Sweden,2020-07-24,74303
Sweden,2020-07-25,74303
Sweden,2020-07-26,75687
Sweden,2020-07-27,75687
Sweden,2020-07-28,75687
Sweden,2020-07-29,75687
Sweden,2020-07-30,75687
Sweden,2020-07-31,75687
Sweden,2020-08-01,75687
Sweden,2020-08-02,77247
Sweden,2020-08-03,77247
Sweden,2020-08-04,77247
Sweden,2020-08-05,77247
Sweden,2020-08-06,77247
Sweden,2020-08-07,77247
Sweden,2020-08-08,77247
Sweden,2020-08-09,79226
Sweden,2020-08-10,79226
Sweden,2020-08-11,79226
Sweden,2020-08-12,79226
Sweden,2020-08-13,79226
Sweden,2020-08-14,79226
Sweden,2020-08-15,79226
Sweden,2020-08-16,81288
Sweden,2020-08-17,81288
Sweden,2020-08-18,81288
Sweden,2020-08-19,81288
Sweden,2020-08-20,81288
Sweden,2020-08-21,81288
Sweden,2020-08-22,81288
Sweden,2020-08-23,82981
Sweden,2020-08-24,82981
Sweden,2020-08-25,82981
Sweden,2020-08-26,82981
Sweden,2020-08-27,82981
Sweden,2020-08-28,82981
Sweden,2020-08-29,82981
Sweden,2020-08-30,84190
Sweden,2020-08-31,84190
Sweden,2020-09-01,84190
Sweden,2020-09-02,84190
Sweden,2020-09-03,84190
Sweden,2020-09-04,84190
Sweden,2020-09-05,84190
Sweden,2020-09-06,85503
Sweden,2020-09-07,85503
Sweden,2020-09-08,85503
Sweden,2020-09-09,85503
Sweden,2020-09-10,85503
Sweden,2020-09-11,85503
Sweden,2020-09-12,85503
Sweden,2020-09-13,87056
Sweden,2020-09-14,87056
Sweden,2020-09-15,87056
Sweden,2020-09-16,87056
Sweden,2020-09-17,87056
Sweden,2020-09-18,87056
Sweden,2020-09-19,87056
Sweden,2020-09-20,89109
Sweden,2020-09-21,89109
Sweden,2020-09-22,89109
Sweden,2020-09-23,89109
Sweden,2020-09-24,89109
Sweden,2020-09-25,89109
Sweden,2020-09-26,89109
Sweden,2020-09-27,91994
Sweden,2020-09-28,91994
Sweden,2020-09-29,91994
Sweden,2020-09-30,91994
Sweden,2020-10-01,91994
Sweden,2020-10-02,91994
Sweden,2020-10-03,91994
Sweden,2020-10-04,95647
Sweden,2020-10-05,95647
Sweden,2020-10-06,95647
Sweden,2020-10-07,95647
Sweden,2020-10-08,95647
Sweden,2020-10-09,95647
Sweden,2020-10-10,95647
Sweden,2020-10-11,99920
Sweden,2020-10-12,99920
Sweden,2020-10-13,99920
Sweden,2020-10-14,99920
Sweden,2020-10-15,99920
Sweden,2020-10-16,99920
Sweden,2020-10-17,99920
Sweden,2020-10-18,105380
Sweden,2020-10-19,105380
Sweden,2020-10-20,105380
Sweden,2020-10-21,105380
Sweden,2020-10-22,105380
Sweden,2020-10-23,105380
Sweden,2020-10-24,105380
Sweden,2020-10-25,114342
Sweden,2020-10-26,114342
Sweden,2020-10-27,114342
Sweden,2020-10-28,114342
Sweden,2020-10-29,114342
Sweden,2020-10-30,114342
Sweden,2020-10-31,114342
Sweden,2020-11-01,132033
Sweden,2020-11-02,132033
Sweden,2020-11-03,132033
Sweden,2020-11-04,132033
Sweden,2020-11-05,132033
Sweden,2020-11-06,132033
Sweden,2020-11-07,132033
Sweden,2020-11-08,156638
Sweden,2020-11-09,156638
Sweden,2020-11-10,156638
Sweden,2020-11-11,156638
Sweden,2020-11-12,156638
Sweden,2020-11-13,156638
Sweden,2020-11-14,156638
Sweden,2020-11-15,188473
Sweden,2020-11-16,188473
Sweden,2020-11-17,188473
Sweden,2020-11-18,188473
Sweden,2020-11-19,188473
Sweden,2020-11-20,188473
Sweden,2020-11-21,188473
Sweden,2020-11-22,219576
Sweden,2020-11-23,219576
Sweden,2020-11-24,219576
Sweden,2020-11-25,219576
Sweden,2020-11-26,219576
Sweden,2020-11-27,219576
Sweden,2020-11-28,219576
Sweden,2020-11-29,254805
Sweden,2020-11-30,254805
Sweden,2020-12-01,254805
Sweden,2020-12-02,254805
Sweden,2020-12-03,254805
Sweden,2020-12-04,254805
Sweden,2020-12-05,254805
Sweden,2020-12-06,292592
Sweden,2020-12-07,292592
Sweden,2020-12-08,292592
Sweden,2020-12-09,292592
Sweden,2020-12-10,292592
Sweden,2020-12-11,292592
Sweden,2020-12-12,292592
Sweden,2020-12-13,334969
Sweden,2020-12-14,334969
Sweden,2020-12-15,334969
Sweden,2020-12-16,334969
Sweden,2020-12-17,334969
Sweden,2020-12-18,334969
Sweden,2020-12-19,334969
Sweden,2020-12-20,380451
Sweden,2020-12-21,380451
Sweden,2020-12-22,380451
Sweden,2020-12-23,380451
Sweden,2020-12-24,380451
Sweden,2020-12-25,380451
Sweden,2020-12-26,380451
Sweden,2020-12-27,418129
Sweden,2020-12-28,418129
Sweden,2020-12-29,418129
Sweden,2020-12-30,418129
Sweden,2020-12-31,418129
Sweden,2021-01-01,418129
Sweden,2021-01-02,418129
Sweden,2021-01-03,459906
Sweden,2021-01-04,459906
Sweden,2021-01-05,459906
Sweden,2021-01-06,459906
Sweden,2021-01-07,459906
Sweden,2021-01-08,459906
Sweden,2021-01-09,459906
Sweden,2021-01-10,499789
Sweden,2021-01-11,499789
Sweden,2021-01-12,499789
Sweden,2021-01-13,499789
Sweden,2021-01-14,499789
Sweden,2021-01-15,499789
Sweden,2021-01-16,499789
Sweden,2021-01-17,529791
Sweden,2021-01-18,529791
Sweden,2021-01-19,529791
Sweden,2021-01-20,529791
Sweden,2021-01-21,529791
Sweden,2021-01-22,529791
