Country,date,total_deaths
Sweden,2022-07-28,19397
Sweden,2022-07-29,19397
Sweden,2022-07-30,19397
Sweden,2022-07-31,19493
Sweden,2022-08-01,19493
Sweden,2022-08-02,19493
Sweden,2022-08-03,19493
Sweden,2022-08-04,19493
Sweden,2022-08-05,19493
Sweden,2022-08-06,19493
Sweden,2022-08-07,19606
Sweden,2022-08-08,19606
Sweden,2022-08-09,19606
Sweden,2022-08-10,19606
Sweden,2022-08-11,19606
Sweden,2022-08-12,19606
Sweden,2022-08-13,19606
Sweden,2022-08-14,19721
Sweden,2022-08-15,19721
Sweden,2022-08-16,19721
Sweden,2022-08-17,19721
Sweden,2022-08-18,19721
Sweden,2022-08-19,19721
Sweden,2022-08-20,19721
Sweden,2022-08-21,19856
Sweden,2022-08-22,19856
Sweden,2022-08-23,19856
Sweden,2022-08-24,19856
Sweden,2022-08-25,19856
Sweden,2022-08-26,19856
Sweden,2022-08-27,19856
Sweden,2022-08-28,19949
Sweden,2022-08-29,19949
Sweden,2022-08-30,19949
Sweden,2022-08-31,19949
Sweden,2022-09-01,19949
Sweden,2022-09-02,19949
Sweden,2022-09-03,19949
Sweden,2022-09-04,20047
Sweden,2022-09-05,20047
Sweden,2022-09-06,20047
Sweden,2022-09-07,20047
Sweden,2022-09-08,20047
Sweden,2022-09-09,20047
Sweden,2022-09-10,20047
Sweden,2022-09-11,20129
Sweden,2022-09-12,20129
Sweden,2022-09-13,20129
Sweden,2022-09-14,20129
Sweden,2022-09-15,20129
Sweden,2022-09-16,20129
Sweden,2022-09-17,20129
Sweden,2022-09-18,20224
Sweden,2022-09-19,20224
Sweden,2022-09-20,20224
Sweden,2022-09-21,20224
Sweden,2022-09-22,20224
Sweden,2022-09-23,20224
Sweden,2022-09-24,20224
Sweden,2022-09-25,20320
Sweden,2022-09-26,20320
Sweden,2022-09-27,20320
Sweden,2022-09-28,20320
Sweden,2022-09-29,20320
Sweden,2022-09-30,20320
Sweden,2022-10-01,20320
Sweden,2022-10-02,20417
Sweden,2022-10-03,20417
Sweden,2022-10-04,20417
Sweden,2022-10-05,20417
Sweden,2022-10-06,20417
Sweden,2022-10-07,20417
Sweden,2022-10-08,20417
Sweden,2022-10-09,20515
Sweden,2022-10-10,20515
Sweden,2022-10-11,20515
Sweden,2022-10-12,20515
Sweden,2022-10-13,20515
Sweden,2022-10-14,20515
Sweden,2022-10-15,20515
Sweden,2022-10-16,20606
Sweden,2022-10-17,20606
Sweden,2022-10-18,20606
Sweden,2022-10-19,20606
Sweden,2022-10-20,20606
Sweden,2022-10-21,20606
Sweden,2022-10-22,20606
Sweden,2022-10-23,20697
Sweden,2022-10-24,20697
Sweden,2022-10-25,20697
Sweden,2022-10-26,20697
Sweden,2022-10-27,20697
Sweden,2022-10-28,20697
Sweden,2022-10-29,20697
Sweden,2022-10-30,20786
Sweden,2022-10-31,20786
Sweden,2022-11-01,20786
Sweden,2022-11-02,20786
Sweden,2022-11-03,20786
Sweden,2022-11-04,20786
Sweden,2022-11-05,20786
Sweden,2022-11-06,20855
Sweden,2022-11-07,20855
Sweden,2022-11-08,20855
Sweden,2022-11-09,20855
Sweden,2022-11-10,20855
Sweden,2022-11-11,20855
Sweden,2022-11-12,20855
Sweden,2022-11-13,20949
Sweden,2022-11-14,20949
Sweden,2022-11-15,20949
Sweden,2022-11-16,20949
Sweden,2022-11-17,20949
Sweden,2022-11-18,20949
Sweden,2022-11-19,20949
Sweden,2022-11-20,21036
Sweden,2022-11-21,21036
Sweden,2022-11-22,21036
Sweden,2022-11-23,21036
Sweden,2022-11-24,21036
Sweden,2022-11-25,21036
Sweden,2022-11-26,21036
Sweden,2022-11-27,21129
Sweden,2022-11-28,21129
Sweden,2022-11-29,21129
Sweden,2022-11-30,21129
Sweden,2022-12-01,21129
Sweden,2022-12-02,21129
Sweden,2022-12-03,21129
Sweden,2022-12-04,21237
Sweden,2022-12-05,21237
Sweden,2022-12-06,21237
Sweden,2022-12-07,21237
Sweden,2022-12-08,21237
Sweden,2022-12-09,21237
Sweden,2022-12-10,21237
Sweden,2022-12-11,21395
Sweden,2022-12-12,21395
Sweden,2022-12-13,21395
Sweden,2022-12-14,21395
Sweden,2022-12-15,21395
Sweden,2022-12-16,21395
Sweden,2022-12-17,21395
Sweden,2022-12-18,21642
Sweden,2022-12-19,21642
Sweden,2022-12-20,21642
Sweden,2022-12-21,21642
Sweden,2022-12-22,21642
Sweden,2022-12-23,21642
Sweden,2022-12-24,21642
Sweden,2022-12-25,22003
Sweden,2022-12-26,22003
Sweden,2022-12-27,22003
Sweden,2022-12-28,22003
Sweden,2022-12-29,22003
Sweden,2022-12-30,22003
Sweden,2022-12-31,22003
Sweden,2023-01-01,22373
Sweden,2023-01-02,22373
Sweden,2023-01-03,22373
Sweden,2023-01-04,22373
Sweden,2023-01-05,22373
Sweden,2023-01-06,22373
Sweden,2023-01-07,22373
Sweden,2023-01-08,22776
Sweden,2023-01-09,22776
Sweden,2023-01-10,22776
Sweden,2023-01-11,22776
Sweden,2023-01-12,22776
Sweden,2023-01-13,22776
Sweden,2023-01-14,22776
Sweden,2023-01-15,23078
Sweden,2023-01-16,23078
Sweden,2023-01-17,23078
Sweden,2023-01-18,23078
Sweden,2023-01-19,23078
Sweden,2023-01-20,23078
Sweden,2023-01-21,23078
Sweden,2023-01-22,23308
Sweden,2023-01-23,23308
Sweden,2023-01-24,23308
Sweden,2023-01-25,23308
Sweden,2023-01-26,23308
Sweden,2023-01-27,23308
Sweden,2023-01-28,23308
Sweden,2023-01-29,23453
Sweden,2023-01-30,23453
Sweden,2023-01-31,23453
Sweden,2023-02-01,23453
Sweden,2023-02-02,23453
Sweden,2023-02-03,23453
Sweden,2023-02-04,23453
Sweden,2023-02-05,23550
Sweden,2023-02-06,23550
Sweden,2023-02-07,23550
Sweden,2023-02-08,23550
Sweden,2023-02-09,23550
Sweden,2023-02-10,23550
Sweden,2023-02-11,23550
Sweden,2023-02-12,23620
Sweden,2023-02-13,23620
Sweden,2023-02-14,23620
Sweden,2023-02-15,23620
Sweden,2023-02-16,23620
Sweden,2023-02-17,23620
Sweden,2023-02-18,23620
Sweden,2023-02-19,23670
Sweden,2023-02-20,23670
Sweden,2023-02-21,23670
Sweden,2023-02-22,23670
Sweden,2023-02-23,23670
Sweden,2023-02-24,23670
Sweden,2023-02-25,23670
Sweden,2023-02-26,23708
Sweden,2023-02-27,23708
Sweden,2023-02-28,23708
Sweden,2023-03-01,23708
Sweden,2023-03-02,23708
Sweden,2023-03-03,23708
Sweden,2023-03-04,23708
Sweden,2023-03-05,23759
Sweden,2023-03-06,23759
Sweden,2023-03-07,23759
Sweden,2023-03-08,23759
Sweden,2023-03-09,23759
Sweden,2023-03-10,23759
Sweden,2023-03-11,23759
Sweden,2023-03-12,23788
Sweden,2023-03-13,23788
Sweden,2023-03-14,23788
Sweden,2023-03-15,23788
Sweden,2023-03-16,23788
Sweden,2023-03-17,23788
Sweden,2023-03-18,23788
Sweden,2023-03-19,23821
Sweden,2023-03-20,23821
Sweden,2023-03-21,23821
Sweden,2023-03-22,23821
Sweden,2023-03-23,23821
Sweden,2023-03-24,23821
Sweden,2023-03-25,23821
Sweden,2023-03-26,23825
Sweden,2023-03-27,23825
Sweden,2023-03-28,23825
Sweden,2023-03-29,23825
Sweden,2023-03-30,23825
Sweden,2023-03-31,23825
Sweden,2023-04-01,23825
Sweden,2023-04-02,23879
Sweden,2023-04-03,23879
Sweden,2023-04-04,23879
Sweden,2023-04-05,23879
Sweden,2023-04-06,23879
Sweden,2023-04-07,23879
Sweden,2023-04-08,23879
Sweden,2023-04-09,23926
Sweden,2023-04-10,23926
Sweden,2023-04-11,23926
Sweden,2023-04-12,23926
Sweden,2023-04-13,23926
Sweden,2023-04-14,23926
Sweden,2023-04-15,23926
Sweden,2023-04-16,23977
Sweden,2023-04-17,23977
Sweden,2023-04-18,23977
Sweden,2023-04-19,23977
Sweden,2023-04-20,23977
Sweden,2023-04-21,23977
Sweden,2023-04-22,23977
Sweden,2023-04-23,24032
Sweden,2023-04-24,24032
Sweden,2023-04-25,24032
Sweden,2023-04-26,24032
Sweden,2023-04-27,24032
Sweden,2023-04-28,24032
Sweden,2023-04-29,24032
Sweden,2023-04-30,24102
Sweden,2023-05-01,24102
Sweden,2023-05-02,24102
Sweden,2023-05-03,24102
Sweden,2023-05-04,24102
Sweden,2023-05-05,24102
Sweden,2023-05-06,24102
Sweden,2023-05-07,24181
Sweden,2023-05-08,24181
Sweden,2023-05-09,24181
Sweden,2023-05-10,24181
Sweden,2023-05-11,24181
Sweden,2023-05-12,24181
Sweden,2023-05-13,24181
Sweden,2023-05-14,24255
Sweden,2023-05-15,24255
Sweden,2023-05-16,24255
Sweden,2023-05-17,24255
Sweden,2023-05-18,24255
Sweden,2023-05-19,24255
Sweden,2023-05-20,24255
Sweden,2023-05-21,24321
Sweden,2023-05-22,24321
Sweden,2023-05-23,24321
Sweden,2023-05-24,24321
Sweden,2023-05-25,24321
Sweden,2023-05-26,24321
Sweden,2023-05-27,24321
Sweden,2023-05-28,24383
Sweden,2023-05-29,24383
Sweden,2023-05-30,24383
Sweden,2023-05-31,24383
Sweden,2023-06-01,24383
Sweden,2023-06-02,24383
Sweden,2023-06-03,24383
Sweden,2023-06-04,24431
Sweden,2023-06-05,24431
Sweden,2023-06-06,24431
Sweden,2023-06-07,24431
Sweden,2023-06-08,24431
Sweden,2023-06-09,24431
Sweden,2023-06-10,24431
Sweden,2023-06-11,24468
Sweden,2023-06-12,24468
Sweden,2023-06-13,24468
Sweden,2023-06-14,24468
Sweden,2023-06-15,24468
Sweden,2023-06-16,24468
Sweden,2023-06-17,24468
Sweden,2023-06-18,24512
Sweden,2023-06-19,24512
Sweden,2023-06-20,24512
Sweden,2023-06-21,24512
Sweden,2023-06-22,24512
Sweden,2023-06-23,24512
Sweden,2023-06-24,24512
Sweden,2023-06-25,24541
Sweden,2023-06-26,24541
Sweden,2023-06-27,24541
Sweden,2023-06-28,24541
Sweden,2023-06-29,24541
Sweden,2023-06-30,24541
Sweden,2023-07-01,24541
Sweden,2023-07-02,24565
Sweden,2023-07-03,24565
Sweden,2023-07-04,24565
Sweden,2023-07-05,24565
Sweden,2023-07-06,24565
Sweden,2023-07-07,24565
Sweden,2023-07-08,24565
Sweden,2023-07-09,24588
Sweden,2023-07-10,24588
Sweden,2023-07-11,24588
Sweden,2023-07-12,24588
Sweden,2023-07-13,24588
Sweden,2023-07-14,24588
Sweden,2023-07-15,24588
Sweden,2023-07-16,24616
Sweden,2023-07-17,24616
Sweden,2023-07-18,24616
Sweden,2023-07-19,24616
Sweden,2023-07-20,24616
Sweden,2023-07-21,24616
Sweden,2023-07-22,24616
Sweden,2023-07-23,24628
Sweden,2023-07-24,24628
Sweden,2023-07-25,24628
Sweden,2023-07-26,24628
Sweden,2023-07-27,24628
Sweden,2023-07-28,24628
Sweden,2023-07-29,24628
Sweden,2023-07-30,24649
Sweden,2023-07-31,24649
Sweden,2023-08-01,24649
Sweden,2023-08-02,24649
Sweden,2023-08-03,24649
Sweden,2023-08-04,24649
Sweden,2023-08-05,24649
Sweden,2023-08-06,24663
Sweden,2023-08-07,24663
Sweden,2023-08-08,24663
Sweden,2023-08-09,24663
Sweden,2023-08-10,24663
Sweden,2023-08-11,24663
Sweden,2023-08-12,24663
Sweden,2023-08-13,24670
Sweden,2023-08-14,24670
Sweden,2023-08-15,24670
Sweden,2023-08-16,24670
Sweden,2023-08-17,24670
Sweden,2023-08-18,24670
Sweden,2023-08-19,24670
Sweden,2023-08-20,24682
Sweden,2023-08-21,24682
Sweden,2023-08-22,24682
Sweden,2023-08-23,24682
Sweden,2023-08-24,24682
Sweden,2023-08-25,24682
Sweden,2023-08-26,24682
Sweden,2023-08-27,24704
Sweden,2023-08-28,24704
Sweden,2023-08-29,24704
Sweden,2023-08-30,24704
Sweden,2023-08-31,24704
Sweden,2023-09-01,24704
Sweden,2023-09-02,24704
Sweden,2023-09-03,24723
Sweden,2023-09-04,24723
Sweden,2023-09-05,24723
Sweden,2023-09-06,24723
Sweden,2023-09-07,24723
Sweden,2023-09-08,24723
Sweden,2023-09-09,24723
Sweden,2023-09-10,24743
Sweden,2023-09-11,24743
Sweden,2023-09-12,24743
Sweden,2023-09-13,24743
Sweden,2023-09-14,24743
Sweden,2023-09-15,24743
Sweden,2023-09-16,24743
Sweden,2023-09-17,24771
Sweden,2023-09-18,24771
Sweden,2023-09-19,24771
Sweden,2023-09-20,24771
Sweden,2023-09-21,24771
Sweden,2023-09-22,24771
Sweden,2023-09-23,24771
Sweden,2023-09-24,24812
Sweden,2023-09-25,24812
Sweden,2023-09-26,24812
Sweden,2023-09-27,24812
Sweden,2023-09-28,24812
Sweden,2023-09-29,24812
Sweden,2023-09-30,24812
Sweden,2023-10-01,24837
Sweden,2023-10-02,24837
Sweden,2023-10-03,24837
Sweden,2023-10-04,24837
Sweden,2023-10-05,24837
Sweden,2023-10-06,24837
Sweden,2023-10-07,24837
Sweden,2023-10-08,24875
Sweden,2023-10-09,24875
Sweden,2023-10-10,24875
Sweden,2023-10-11,24875
Sweden,2023-10-12,24875
Sweden,2023-10-13,24875
Sweden,2023-10-14,24875
Sweden,2023-10-15,24909
Sweden,2023-10-16,24909
Sweden,2023-10-17,24909
Sweden,2023-10-18,24909
Sweden,2023-10-19,24909
Sweden,2023-10-20,24909
Sweden,2023-10-21,24909
Sweden,2023-10-22,24960
Sweden,2023-10-23,24960
Sweden,2023-10-24,24960
Sweden,2023-10-25,24960
Sweden,2023-10-26,24960
Sweden,2023-10-27,24960
Sweden,2023-10-28,24960
Sweden,2023-10-29,25012
Sweden,2023-10-30,25012
Sweden,2023-10-31,25012
Sweden,2023-11-01,25012
Sweden,2023-11-02,25012
Sweden,2023-11-03,25012
Sweden,2023-11-04,25012
Sweden,2023-11-05,25117
Sweden,2023-11-06,25117
Sweden,2023-11-07,25117
Sweden,2023-11-08,25117
Sweden,2023-11-09,25117
Sweden,2023-11-10,25117
Sweden,2023-11-11,25117
Sweden,2023-11-12,25286
Sweden,2023-11-13,25286
Sweden,2023-11-14,25286
Sweden,2023-11-15,25286
Sweden,2023-11-16,25286
Sweden,2023-11-17,25286
Sweden,2023-11-18,25286
Sweden,2023-11-19,25479
Sweden,2023-11-20,25479
Sweden,2023-11-21,25479
Sweden,2023-11-22,25479
Sweden,2023-11-23,25479
Sweden,2023-11-24,25479
Sweden,2023-11-25,25479
Sweden,2023-11-26,25695
Sweden,2023-11-27,25695
Sweden,2023-11-28,25695
Sweden,2023-11-29,25695
Sweden,2023-11-30,25695
Sweden,2023-12-01,25695
Sweden,2023-12-02,25695
Sweden,2023-12-03,25939
Sweden,2023-12-04,25939
Sweden,2023-12-05,25939
Sweden,2023-12-06,25939
Sweden,2023-12-07,25939
Sweden,2023-12-08,25939
Sweden,2023-12-09,25939
Sweden,2023-12-10,26136
Sweden,2023-12-11,26136
Sweden,2023-12-12,26136
Sweden,2023-12-13,26136
Sweden,2023-12-14,26136
Sweden,2023-12-15,26136
Sweden,2023-12-16,26136
Sweden,2023-12-17,26337
Sweden,2023-12-18,26337
Sweden,2023-12-19,26337
Sweden,2023-12-20,26337
Sweden,2023-12-21,26337
Sweden,2023-12-22,26337
Sweden,2023-12-23,26337
Sweden,2023-12-24,26516
Sweden,2023-12-25,26516
Sweden,2023-12-26,26516
Sweden,2023-12-27,26516
Sweden,2023-12-28,26516
Sweden,2023-12-29,26516
Sweden,2023-12-30,26516
Sweden,2023-12-31,26686
Sweden,2024-01-01,26686
Sweden,2024-01-02,26686
Sweden,2024-01-03,26686
Sweden,2024-01-04,26686
Sweden,2024-01-05,26686
Sweden,2024-01-06,26686
Sweden,2024-01-07,26801
Sweden,2024-01-08,26801
Sweden,2024-01-09,26801
Sweden,2024-01-10,26801
Sweden,2024-01-11,26801
Sweden,2024-01-12,26801
Sweden,2024-01-13,26801
Sweden,2024-01-14,26931
Sweden,2024-01-15,26931
Sweden,2024-01-16,26931
Sweden,2024-01-17,26931
Sweden,2024-01-18,26931
Sweden,2024-01-19,26931
Sweden,2024-01-20,26931
Sweden,2024-01-21,27010
Sweden,2024-01-22,27010
Sweden,2024-01-23,27010
Sweden,2024-01-24,27010
Sweden,2024-01-25,27010
Sweden,2024-01-26,27010
Sweden,2024-01-27,27010
Sweden,2024-01-28,27065
Sweden,2024-01-29,27065
Sweden,2024-01-30,27065
Sweden,2024-01-31,27065
Sweden,2024-02-01,27065
Sweden,2024-02-02,27065
Sweden,2024-02-03,27065
Sweden,2024-02-04,27116
Sweden,2024-02-05,27116
Sweden,2024-02-06,27116
Sweden,2024-02-07,27116
Sweden,2024-02-08,27116
Sweden,2024-02-09,27116
Sweden,2024-02-10,27116
Sweden,2024-02-11,27151
Sweden,2024-02-12,27151
Sweden,2024-02-13,27151
Sweden,2024-02-14,27151
Sweden,2024-02-15,27151
Sweden,2024-02-16,27151
Sweden,2024-02-17,27151
Sweden,2024-02-18,27179
Sweden,2024-02-19,27179
Sweden,2024-02-20,27179
Sweden,2024-02-21,27179
Sweden,2024-02-22,27179
Sweden,2024-02-23,27179
Sweden,2024-02-24,27179
Sweden,2024-02-25,27206
Sweden,2024-02-26,27206
Sweden,2024-02-27,27206
Sweden,2024-02-28,27206
Sweden,2024-02-29,27206
Sweden,2024-03-01,27206
Sweden,2024-03-02,27206
Sweden,2024-03-03,27224
Sweden,2024-03-04,27224
Sweden,2024-03-05,27224
Sweden,2024-03-06,27224
Sweden,2024-03-07,27224
Sweden,2024-03-08,27224
Sweden,2024-03-09,27224
Sweden,2024-03-10,27231
Sweden,2024-03-11,27231
Sweden,2024-03-12,27231
Sweden,2024-03-13,27231
Sweden,2024-03-14,27231
Sweden,2024-03-15,27231
Sweden,2024-03-16,27231
Sweden,2024-03-17,27245
Sweden,2024-03-18,27245
Sweden,2024-03-19,27245
Sweden,2024-03-20,27245
Sweden,2024-03-21,27245
Sweden,2024-03-22,27245
Sweden,2024-03-23,27245
Sweden,2024-03-24,27254
Sweden,2024-03-25,27254
Sweden,2024-03-26,27254
Sweden,2024-03-27,27254
Sweden,2024-03-28,27254
Sweden,2024-03-29,27254
Sweden,2024-03-30,27254
Sweden,2024-03-31,27257
Sweden,2024-04-01,27257
Sweden,2024-04-02,27257
Sweden,2024-04-03,27257
Sweden,2024-04-04,27257
Sweden,2024-04-05,27257
Sweden,2024-04-06,27257
Sweden,2024-04-07,27265
Sweden,2024-04-08,27265
Sweden,2024-04-09,27265
Sweden,2024-04-10,27265
Sweden,2024-04-11,27265
Sweden,2024-04-12,27265
Sweden,2024-04-13,27265
Sweden,2024-04-14,27269
Sweden,2024-04-15,27269
Sweden,2024-04-16,27269
Sweden,2024-04-17,27269
Sweden,2024-04-18,27269
Sweden,2024-04-19,27269
Sweden,2024-04-20,27269
Sweden,2024-04-21,27272
Sweden,2024-04-22,27272
Sweden,2024-04-23,27272
Sweden,2024-04-24,27272
Sweden,2024-04-25,27272
Sweden,2024-04-26,27272
Sweden,2024-04-27,27272
Sweden,2024-04-28,27273
Sweden,2024-04-29,27273
Sweden,2024-04-30,27273
Sweden,2024-05-01,27273
Sweden,2024-05-02,27273
Sweden,2024-05-03,27273
Sweden,2024-05-04,27273
Sweden,2024-05-05,27279
Sweden,2024-05-06,27279
Sweden,2024-05-07,27279
Sweden,2024-05-08,27279
Sweden,2024-05-09,27279
Sweden,2024-05-10,27279
Sweden,2024-05-11,27279
Sweden,2024-05-12,27287
Sweden,2024-05-13,27287
Sweden,2024-05-14,27287
Sweden,2024-05-15,27287
Sweden,2024-05-16,27287
Sweden,2024-05-17,27287
Sweden,2024-05-18,27287
Sweden,2024-05-19,27294
Sweden,2024-05-20,27294
Sweden,2024-05-21,27294
Sweden,2024-05-22,27294
Sweden,2024-05-23,27294
Sweden,2024-05-24,27294
Sweden,2024-05-25,27294
Sweden,2024-05-26,27301
Sweden,2024-05-27,27301
Sweden,2024-05-28,27301
Sweden,2024-05-29,27301
Sweden,2024-05-30,27301
Sweden,2024-05-31,27301
Sweden,2024-06-01,27301
Sweden,2024-06-02,27307
Sweden,2024-06-03,27307
Sweden,2024-06-04,27307
Sweden,2024-06-05,27307
Sweden,2024-06-06,27307
Sweden,2024-06-07,27307
Sweden,2024-06-08,27307
Sweden,2024-06-09,27310
Sweden,2024-06-10,27310
Sweden,2024-06-11,27310
Sweden,2024-06-12,27310
Sweden,2024-06-13,27310
Sweden,2024-06-14,27310
Sweden,2024-06-15,27310
Sweden,2024-06-16,27314
Sweden,2024-06-17,27314
Sweden,2024-06-18,27314
Sweden,2024-06-19,27314
Sweden,2024-06-20,27314
Sweden,2024-06-21,27314
Sweden,2024-06-22,27314
Sweden,2024-06-23,27320
Sweden,2024-06-24,27320
Sweden,2024-06-25,27320
Sweden,2024-06-26,27320
Sweden,2024-06-27,27320
Sweden,2024-06-28,27320
Sweden,2024-06-29,27320
Sweden,2024-06-30,27334
Sweden,2024-07-01,27334
Sweden,2024-07-02,27334
Sweden,2024-07-03,27334
Sweden,2024-07-04,27334
Sweden,2024-07-05,27334
Sweden,2024-07-06,27334
Sweden,2024-07-07,27339
Sweden,2024-07-08,27339
Sweden,2024-07-09,27339
Sweden,2024-07-10,27339
Sweden,2024-07-11,27339
Sweden,2024-07-12,27339
Sweden,2024-07-13,27339
Sweden,2024-07-14,27339
Sweden,2024-07-15,27339
Sweden,2024-07-16,27339
Sweden,2024-07-17,27339
Sweden,2024-07-18,27339
Sweden,2024-07-19,27339
Sweden,2024-07-20,27339
Sweden,2024-07-21,27339
Sweden,2024-07-22,27339
Sweden,2024-07-23,27339
Sweden,2024-07-24,27339
Sweden,2024-07-25,27339
Sweden,2024-07-26,27339
Sweden,2024-07-27,27339
Sweden,2024-07-28,27371
Sweden,2024-07-29,27371
Sweden,2024-07-30,27371
Sweden,2024-07-31,27371
Sweden,2024-08-01,27371
Sweden,2024-08-02,27371
Sweden,2024-08-03,27371
Sweden,2024-08-04,27399
