Country,date,indicator,value
Norway,2021-02-19,Daily hospital occupancy,76.0
Norway,2021-02-20,Daily hospital occupancy,79.0
Norway,2021-02-21,Daily hospital occupancy,85.0
Norway,2021-02-22,Daily hospital occupancy,93.0
Norway,2021-02-23,Daily hospital occupancy,92.0
Norway,2021-02-24,Daily hospital occupancy,95.0
Norway,2021-02-25,Daily hospital occupancy,92.0
Norway,2021-02-26,Daily hospital occupancy,93.0
Norway,2021-02-27,Daily hospital occupancy,95.0
Norway,2021-02-28,Daily hospital occupancy,95.0
Norway,2021-03-01,Daily hospital occupancy,102.0
Norway,2021-03-02,Daily hospital occupancy,109.0
Norway,2021-03-03,Daily hospital occupancy,105.0
Norway,2021-03-04,Daily hospital occupancy,111.0
Norway,2021-03-05,Daily hospital occupancy,120.0
Norway,2021-03-06,Daily hospital occupancy,130.0
Norway,2021-03-07,Daily hospital occupancy,140.0
Norway,2021-03-08,Daily hospital occupancy,147.0
Norway,2021-03-09,Daily hospital occupancy,155.0
Norway,2021-03-10,Daily hospital occupancy,161.0
Norway,2021-03-11,Daily hospital occupancy,159.0
Norway,2021-03-12,Daily hospital occupancy,161.0
Norway,2021-03-13,Daily hospital occupancy,177.0
Norway,2021-03-14,Daily hospital occupancy,200.0
Norway,2021-03-15,Daily hospital occupancy,221.0
Norway,2021-03-16,Daily hospital occupancy,224.0
Norway,2021-03-17,Daily hospital occupancy,226.0
Norway,2021-03-18,Daily hospital occupancy,225.0
Norway,2021-03-19,Daily hospital occupancy,235.0
Norway,2021-03-20,Daily hospital occupancy,233.0
Norway,2021-03-21,Daily hospital occupancy,244.0
Norway,2021-03-22,Daily hospital occupancy,266.0
Norway,2021-03-23,Daily hospital occupancy,264.0
Norway,2021-03-24,Daily hospital occupancy,267.0
Norway,2021-03-25,Daily hospital occupancy,250.0
Norway,2021-03-26,Daily hospital occupancy,260.0
Norway,2021-03-27,Daily hospital occupancy,264.0
Norway,2021-03-28,Daily hospital occupancy,275.0
Norway,2021-03-29,Daily hospital occupancy,285.0
Norway,2021-03-30,Daily hospital occupancy,288.0
Norway,2021-03-31,Daily hospital occupancy,293.0
Norway,2021-04-01,Daily hospital occupancy,287.0
Norway,2021-04-02,Daily hospital occupancy,289.0
Norway,2021-04-03,Daily hospital occupancy,306.0
Norway,2021-04-04,Daily hospital occupancy,299.0
Norway,2021-04-05,Daily hospital occupancy,295.0
Norway,2021-04-06,Daily hospital occupancy,296.0
Norway,2021-04-07,Daily hospital occupancy,307.0
Norway,2021-04-08,Daily hospital occupancy,298.0
Norway,2021-04-09,Daily hospital occupancy,281.0
Norway,2021-04-10,Daily hospital occupancy,280.0
Norway,2021-04-11,Daily hospital occupancy,276.0
Norway,2021-04-12,Daily hospital occupancy,288.0
Norway,2021-04-13,Daily hospital occupancy,269.0
Norway,2021-04-14,Daily hospital occupancy,261.0
Norway,2021-04-15,Daily hospital occupancy,245.0
Norway,2021-04-16,Daily hospital occupancy,242.0
Norway,2021-04-17,Daily hospital occupancy,220.0
Norway,2021-04-18,Daily hospital occupancy,209.0
Norway,2021-04-19,Daily hospital occupancy,221.0
Norway,2021-04-20,Daily hospital occupancy,218.0
Norway,2021-04-21,Daily hospital occupancy,212.0
Norway,2021-04-22,Daily hospital occupancy,199.0
Norway,2021-04-23,Daily hospital occupancy,194.0
Norway,2021-04-24,Daily hospital occupancy,192.0
Norway,2021-04-25,Daily hospital occupancy,200.0
Norway,2021-04-26,Daily hospital occupancy,207.0
Norway,2021-04-27,Daily hospital occupancy,206.0
Norway,2021-04-28,Daily hospital occupancy,200.0
Norway,2021-04-29,Daily hospital occupancy,186.0
Norway,2021-04-30,Daily hospital occupancy,173.0
Norway,2021-05-01,Daily hospital occupancy,160.0
Norway,2021-05-02,Daily hospital occupancy,155.0
Norway,2021-05-03,Daily hospital occupancy,153.0
Norway,2021-05-04,Daily hospital occupancy,128.0
Norway,2021-05-05,Daily hospital occupancy,109.0
Norway,2021-05-06,Daily hospital occupancy,115.0
Norway,2021-05-07,Daily hospital occupancy,114.0
Norway,2021-05-08,Daily hospital occupancy,106.0
Norway,2021-05-09,Daily hospital occupancy,110.0
Norway,2021-05-10,Daily hospital occupancy,117.0
Norway,2021-05-11,Daily hospital occupancy,114.0
Norway,2021-05-12,Daily hospital occupancy,125.0
Norway,2021-05-13,Daily hospital occupancy,112.0
Norway,2021-05-14,Daily hospital occupancy,126.0
Norway,2021-05-15,Daily hospital occupancy,110.0
Norway,2021-05-16,Daily hospital occupancy,107.0
Norway,2021-05-17,Daily hospital occupancy,101.0
Norway,2021-05-18,Daily hospital occupancy,114.0
Norway,2021-05-19,Daily hospital occupancy,110.0
Norway,2021-05-20,Daily hospital occupancy,99.0
Norway,2021-05-21,Daily hospital occupancy,92.0
Norway,2021-05-22,Daily hospital occupancy,91.0
Norway,2021-05-23,Daily hospital occupancy,95.0
Norway,2021-05-24,Daily hospital occupancy,103.0
Norway,2021-05-25,Daily hospital occupancy,109.0
Norway,2021-05-26,Daily hospital occupancy,99.0
Norway,2021-05-27,Daily hospital occupancy,88.0
Norway,2021-05-28,Daily hospital occupancy,85.0
Norway,2021-05-29,Daily hospital occupancy,81.0
Norway,2021-05-30,Daily hospital occupancy,76.0
Norway,2021-05-31,Daily hospital occupancy,71.0
Norway,2021-06-01,Daily hospital occupancy,65.0
Norway,2021-06-02,Daily hospital occupancy,63.0
Norway,2021-06-03,Daily hospital occupancy,65.0
Norway,2021-06-04,Daily hospital occupancy,63.0
Norway,2021-06-07,Daily hospital occupancy,62.0
Norway,2021-06-08,Daily hospital occupancy,61.0
Norway,2021-06-09,Daily hospital occupancy,58.0
Norway,2021-06-10,Daily hospital occupancy,55.0
Norway,2021-06-11,Daily hospital occupancy,47.0
Norway,2021-06-14,Daily hospital occupancy,47.0
Norway,2021-06-15,Daily hospital occupancy,47.0
Norway,2021-06-16,Daily hospital occupancy,45.0
Norway,2021-06-17,Daily hospital occupancy,43.0
Norway,2021-06-18,Daily hospital occupancy,39.0
Norway,2021-06-21,Daily hospital occupancy,38.0
Norway,2021-06-22,Daily hospital occupancy,34.0
Norway,2021-06-23,Daily hospital occupancy,32.0
Norway,2021-06-24,Daily hospital occupancy,33.0
Norway,2021-06-25,Daily hospital occupancy,27.0
Norway,2021-06-28,Daily hospital occupancy,25.0
Norway,2021-06-29,Daily hospital occupancy,24.0
Norway,2021-06-30,Daily hospital occupancy,22.0
Norway,2021-07-01,Daily hospital occupancy,25.0
Norway,2021-07-02,Daily hospital occupancy,28.0
Norway,2021-07-05,Daily hospital occupancy,25.0
Norway,2021-07-06,Daily hospital occupancy,28.0
Norway,2021-07-07,Daily hospital occupancy,30.0
Norway,2021-07-08,Daily hospital occupancy,24.0
Norway,2021-07-09,Daily hospital occupancy,27.0
Norway,2021-07-12,Daily hospital occupancy,26.0
Norway,2021-07-13,Daily hospital occupancy,21.0
Norway,2021-07-14,Daily hospital occupancy,20.0
Norway,2021-07-15,Daily hospital occupancy,18.0
Norway,2021-07-16,Daily hospital occupancy,17.0
Norway,2021-07-19,Daily hospital occupancy,28.0
Norway,2021-07-20,Daily hospital occupancy,24.0
Norway,2021-07-21,Daily hospital occupancy,24.0
Norway,2021-07-22,Daily hospital occupancy,21.0
Norway,2021-07-23,Daily hospital occupancy,21.0
Norway,2021-07-26,Daily hospital occupancy,24.0
Norway,2021-07-27,Daily hospital occupancy,22.0
Norway,2021-07-28,Daily hospital occupancy,21.0
Norway,2021-07-29,Daily hospital occupancy,25.0
Norway,2021-07-30,Daily hospital occupancy,17.0
Norway,2021-08-02,Daily hospital occupancy,17.0
Norway,2021-08-03,Daily hospital occupancy,19.0
Norway,2021-08-04,Daily hospital occupancy,25.0
Norway,2021-08-05,Daily hospital occupancy,30.0
Norway,2021-08-06,Daily hospital occupancy,33.0
Norway,2021-08-09,Daily hospital occupancy,25.0
Norway,2021-08-10,Daily hospital occupancy,33.0
Norway,2021-08-11,Daily hospital occupancy,32.0
Norway,2021-08-12,Daily hospital occupancy,31.0
Norway,2021-08-13,Daily hospital occupancy,25.0
Norway,2021-08-16,Daily hospital occupancy,29.0
Norway,2021-08-17,Daily hospital occupancy,32.0
Norway,2021-08-18,Daily hospital occupancy,28.0
Norway,2021-08-19,Daily hospital occupancy,32.0
Norway,2021-08-20,Daily hospital occupancy,37.0
Norway,2021-08-23,Daily hospital occupancy,53.0
Norway,2021-08-24,Daily hospital occupancy,52.0
Norway,2021-08-25,Daily hospital occupancy,56.0
Norway,2021-08-26,Daily hospital occupancy,65.0
Norway,2021-08-27,Daily hospital occupancy,60.0
Norway,2021-08-30,Daily hospital occupancy,79.0
Norway,2021-08-31,Daily hospital occupancy,89.0
Norway,2021-09-01,Daily hospital occupancy,83.0
Norway,2021-09-02,Daily hospital occupancy,89.0
Norway,2021-09-03,Daily hospital occupancy,88.0
Norway,2021-09-06,Daily hospital occupancy,94.0
Norway,2021-09-07,Daily hospital occupancy,103.0
Norway,2021-09-08,Daily hospital occupancy,97.0
Norway,2021-09-09,Daily hospital occupancy,104.0
Norway,2021-09-10,Daily hospital occupancy,116.0
Norway,2021-09-13,Daily hospital occupancy,127.0
Norway,2021-09-14,Daily hospital occupancy,105.0
Norway,2021-09-15,Daily hospital occupancy,106.0
Norway,2021-09-16,Daily hospital occupancy,97.0
Norway,2021-09-17,Daily hospital occupancy,107.0
Norway,2021-09-20,Daily hospital occupancy,122.0
Norway,2021-09-21,Daily hospital occupancy,119.0
Norway,2021-09-22,Daily hospital occupancy,113.0
Norway,2021-09-23,Daily hospital occupancy,100.0
Norway,2021-09-24,Daily hospital occupancy,96.0
Norway,2021-09-27,Daily hospital occupancy,104.0
Norway,2021-09-28,Daily hospital occupancy,97.0
Norway,2021-09-29,Daily hospital occupancy,98.0
Norway,2021-09-30,Daily hospital occupancy,93.0
Norway,2021-10-01,Daily hospital occupancy,94.0
Norway,2021-10-04,Daily hospital occupancy,97.0
Norway,2021-10-05,Daily hospital occupancy,92.0
Norway,2021-10-06,Daily hospital occupancy,90.0
Norway,2021-10-07,Daily hospital occupancy,97.0
Norway,2021-10-08,Daily hospital occupancy,105.0
Norway,2021-10-11,Daily hospital occupancy,98.0
Norway,2021-10-12,Daily hospital occupancy,93.0
Norway,2021-10-13,Daily hospital occupancy,93.0
Norway,2021-10-14,Daily hospital occupancy,95.0
Norway,2021-10-15,Daily hospital occupancy,95.0
Norway,2021-10-18,Daily hospital occupancy,99.0
Norway,2021-10-19,Daily hospital occupancy,101.0
Norway,2021-10-20,Daily hospital occupancy,118.0
Norway,2021-10-21,Daily hospital occupancy,121.0
Norway,2021-10-22,Daily hospital occupancy,121.0
Norway,2021-10-25,Daily hospital occupancy,125.0
Norway,2021-10-26,Daily hospital occupancy,106.0
Norway,2021-10-27,Daily hospital occupancy,101.0
Norway,2021-10-28,Daily hospital occupancy,107.0
Norway,2021-10-29,Daily hospital occupancy,121.0
Norway,2021-11-01,Daily hospital occupancy,168.0
Norway,2021-11-02,Daily hospital occupancy,163.0
Norway,2021-11-03,Daily hospital occupancy,167.0
Norway,2021-11-04,Daily hospital occupancy,171.0
Norway,2021-11-05,Daily hospital occupancy,173.0
Norway,2021-11-08,Daily hospital occupancy,197.0
Norway,2021-11-09,Daily hospital occupancy,187.0
Norway,2021-11-10,Daily hospital occupancy,188.0
Norway,2021-11-11,Daily hospital occupancy,184.0
Norway,2021-11-12,Daily hospital occupancy,190.0
Norway,2021-11-15,Daily hospital occupancy,225.0
Norway,2021-11-16,Daily hospital occupancy,218.0
Norway,2021-11-17,Daily hospital occupancy,219.0
Norway,2021-11-18,Daily hospital occupancy,218.0
Norway,2021-11-19,Daily hospital occupancy,222.0
Norway,2021-11-22,Daily hospital occupancy,229.0
Norway,2021-11-23,Daily hospital occupancy,235.0
Norway,2021-11-24,Daily hospital occupancy,232.0
Norway,2021-11-25,Daily hospital occupancy,227.0
Norway,2021-11-26,Daily hospital occupancy,221.0
Norway,2021-11-29,Daily hospital occupancy,250.0
Norway,2021-11-30,Daily hospital occupancy,246.0
Norway,2021-12-01,Daily hospital occupancy,257.0
Norway,2021-12-02,Daily hospital occupancy,262.0
Norway,2021-12-03,Daily hospital occupancy,262.0
Norway,2021-12-06,Daily hospital occupancy,295.0
Norway,2021-12-07,Daily hospital occupancy,320.0
Norway,2021-12-08,Daily hospital occupancy,307.0
Norway,2021-12-09,Daily hospital occupancy,316.0
Norway,2021-12-10,Daily hospital occupancy,314.0
Norway,2021-12-11,Daily hospital occupancy,307.0
Norway,2021-12-12,Daily hospital occupancy,331.0
Norway,2021-12-13,Daily hospital occupancy,358.0
Norway,2021-12-14,Daily hospital occupancy,363.0
Norway,2021-12-15,Daily hospital occupancy,375.0
Norway,2021-12-16,Daily hospital occupancy,371.0
Norway,2021-12-17,Daily hospital occupancy,383.0
Norway,2021-12-18,Daily hospital occupancy,364.0
Norway,2021-12-19,Daily hospital occupancy,356.0
Norway,2021-12-20,Daily hospital occupancy,373.0
Norway,2021-12-21,Daily hospital occupancy,337.0
Norway,2021-12-22,Daily hospital occupancy,316.0
Norway,2021-12-23,Daily hospital occupancy,311.0
Norway,2021-12-24,Daily hospital occupancy,288.0
Norway,2021-12-25,Daily hospital occupancy,283.0
Norway,2021-12-26,Daily hospital occupancy,307.0
Norway,2021-12-27,Daily hospital occupancy,328.0
Norway,2021-12-28,Daily hospital occupancy,315.0
Norway,2021-12-29,Daily hospital occupancy,323.0
Norway,2021-12-30,Daily hospital occupancy,326.0
Norway,2021-12-31,Daily hospital occupancy,312.0
Norway,2022-01-01,Daily hospital occupancy,295.0
Norway,2022-01-02,Daily hospital occupancy,314.0
Norway,2022-01-03,Daily hospital occupancy,325.0
Norway,2022-01-04,Daily hospital occupancy,304.0
Norway,2022-01-05,Daily hospital occupancy,306.0
Norway,2022-01-06,Daily hospital occupancy,295.0
Norway,2022-01-07,Daily hospital occupancy,280.0
Norway,2022-01-08,Daily hospital occupancy,246.0
Norway,2022-01-09,Daily hospital occupancy,257.0
Norway,2022-01-10,Daily hospital occupancy,270.0
Norway,2022-01-11,Daily hospital occupancy,277.0
Norway,2022-01-12,Daily hospital occupancy,264.0
Norway,2022-01-13,Daily hospital occupancy,243.0
Norway,2022-01-14,Daily hospital occupancy,252.0
Norway,2022-01-15,Daily hospital occupancy,228.0
Norway,2022-01-16,Daily hospital occupancy,231.0
Norway,2022-01-17,Daily hospital occupancy,240.0
Norway,2022-01-18,Daily hospital occupancy,238.0
Norway,2022-01-19,Daily hospital occupancy,240.0
Norway,2022-01-20,Daily hospital occupancy,249.0
Norway,2022-01-21,Daily hospital occupancy,230.0
Norway,2022-01-22,Daily hospital occupancy,224.0
Norway,2022-01-23,Daily hospital occupancy,227.0
Norway,2022-01-24,Daily hospital occupancy,255.0
Norway,2022-01-25,Daily hospital occupancy,253.0
Norway,2022-01-26,Daily hospital occupancy,245.0
Norway,2022-01-27,Daily hospital occupancy,268.0
Norway,2022-01-28,Daily hospital occupancy,263.0
Norway,2022-01-29,Daily hospital occupancy,243.0
Norway,2022-01-30,Daily hospital occupancy,230.0
Norway,2022-01-31,Daily hospital occupancy,257.0
Norway,2022-02-01,Daily hospital occupancy,267.0
Norway,2022-02-02,Daily hospital occupancy,280.0
Norway,2022-02-03,Daily hospital occupancy,279.0
Norway,2022-02-04,Daily hospital occupancy,288.0
Norway,2022-02-05,Daily hospital occupancy,279.0
Norway,2022-02-06,Daily hospital occupancy,290.0
Norway,2022-02-07,Daily hospital occupancy,314.0
Norway,2022-02-08,Daily hospital occupancy,317.0
Norway,2022-02-09,Daily hospital occupancy,326.0
Norway,2022-02-10,Daily hospital occupancy,324.0
Norway,2022-02-11,Daily hospital occupancy,328.0
Norway,2022-02-12,Daily hospital occupancy,294.0
Norway,2022-02-13,Daily hospital occupancy,329.0
Norway,2022-02-14,Daily hospital occupancy,353.0
Norway,2022-02-15,Daily hospital occupancy,382.0
Norway,2022-02-16,Daily hospital occupancy,377.0
Norway,2022-02-17,Daily hospital occupancy,402.0
Norway,2022-02-18,Daily hospital occupancy,442.0
Norway,2022-02-21,Daily hospital occupancy,509.0
Norway,2022-02-22,Daily hospital occupancy,534.0
Norway,2022-02-23,Daily hospital occupancy,528.0
Norway,2022-02-24,Daily hospital occupancy,519.0
Norway,2022-02-25,Daily hospital occupancy,525.0
Norway,2022-02-28,Daily hospital occupancy,569.0
Norway,2022-03-01,Daily hospital occupancy,572.0
Norway,2022-03-02,Daily hospital occupancy,598.0
Norway,2022-03-03,Daily hospital occupancy,575.0
Norway,2022-03-04,Daily hospital occupancy,555.0
Norway,2022-03-07,Daily hospital occupancy,634.0
Norway,2022-03-08,Daily hospital occupancy,638.0
Norway,2022-03-09,Daily hospital occupancy,617.0
Norway,2022-03-10,Daily hospital occupancy,597.0
Norway,2022-03-11,Daily hospital occupancy,611.0
Norway,2022-03-14,Daily hospital occupancy,616.0
Norway,2022-03-15,Daily hospital occupancy,578.0
Norway,2022-03-16,Daily hospital occupancy,536.0
Norway,2022-03-17,Daily hospital occupancy,524.0
Norway,2022-03-18,Daily hospital occupancy,490.0
Norway,2022-03-21,Daily hospital occupancy,480.0
Norway,2022-03-22,Daily hospital occupancy,467.0
Sweden,2020-03-13,Daily hospital occupancy,0.0
Sweden,2020-03-14,Daily hospital occupancy,0.0
Sweden,2020-03-15,Daily hospital occupancy,0.0
Sweden,2020-03-16,Daily hospital occupancy,5.0
Sweden,2020-03-17,Daily hospital occupancy,82.0
Sweden,2020-03-18,Daily hospital occupancy,176.0
Sweden,2020-03-19,Daily hospital occupancy,181.0
Sweden,2020-03-20,Daily hospital occupancy,215.0
Sweden,2020-03-21,Daily hospital occupancy,248.0
Sweden,2020-03-22,Daily hospital occupancy,261.0
Sweden,2020-03-23,Daily hospital occupancy,298.0
Sweden,2020-03-24,Daily hospital occupancy,483.0
Sweden,2020-03-25,Daily hospital occupancy,664.0
Sweden,2020-03-26,Daily hospital occupancy,717.0
Sweden,2020-03-27,Daily hospital occupancy,810.0
Sweden,2020-03-28,Daily hospital occupancy,819.0
Sweden,2020-03-29,Daily hospital occupancy,829.0
Sweden,2020-03-30,Daily hospital occupancy,960.0
Sweden,2020-03-31,Daily hospital occupancy,999.0
Sweden,2020-04-01,Daily hospital occupancy,1099.0
Sweden,2020-04-02,Daily hospital occupancy,1142.0
Sweden,2020-04-03,Daily hospital occupancy,1335.0
Sweden,2020-04-04,Daily hospital occupancy,1348.0
Sweden,2020-04-05,Daily hospital occupancy,1370.0
Sweden,2020-04-06,Daily hospital occupancy,1674.0
Sweden,2020-04-07,Daily hospital occupancy,1701.0
Sweden,2020-04-08,Daily hospital occupancy,1912.0
Sweden,2020-04-09,Daily hospital occupancy,1946.0
Sweden,2020-04-10,Daily hospital occupancy,1984.0
Sweden,2020-04-11,Daily hospital occupancy,2046.0
Sweden,2020-04-12,Daily hospital occupancy,2103.0
Sweden,2020-04-13,Daily hospital occupancy,2135.0
Sweden,2020-04-14,Daily hospital occupancy,2217.0
Sweden,2020-04-15,Daily hospital occupancy,2211.0
Sweden,2020-04-16,Daily hospital occupancy,2316.0
Sweden,2020-04-17,Daily hospital occupancy,2287.0
Sweden,2020-04-18,Daily hospital occupancy,2256.0
Sweden,2020-04-19,Daily hospital occupancy,2323.0
Sweden,2020-04-20,Daily hospital occupancy,2394.0
Sweden,2020-04-21,Daily hospital occupancy,2227.0
Sweden,2020-04-22,Daily hospital occupancy,2242.0
Sweden,2020-04-23,Daily hospital occupancy,2238.0
Sweden,2020-04-24,Daily hospital occupancy,2208.0
Sweden,2020-04-25,Daily hospital occupancy,2188.0
Sweden,2020-04-26,Daily hospital occupancy,2232.0
Sweden,2020-04-27,Daily hospital occupancy,2286.0
Sweden,2020-04-28,Daily hospital occupancy,2296.0
Sweden,2020-04-29,Daily hospital occupancy,2190.0
Sweden,2020-04-30,Daily hospital occupancy,2193.0
Sweden,2020-05-01,Daily hospital occupancy,2141.0
Sweden,2020-05-02,Daily hospital occupancy,2115.0
Sweden,2020-05-03,Daily hospital occupancy,2146.0
Sweden,2020-05-04,Daily hospital occupancy,2199.0
Sweden,2020-05-05,Daily hospital occupancy,2233.0
Sweden,2020-05-06,Daily hospital occupancy,2180.0
Sweden,2020-05-07,Daily hospital occupancy,2115.0
Sweden,2020-05-08,Daily hospital occupancy,2072.0
Sweden,2020-05-09,Daily hospital occupancy,2021.0
Sweden,2020-05-10,Daily hospital occupancy,1989.0
Sweden,2020-05-11,Daily hospital occupancy,2021.0
Sweden,2020-05-12,Daily hospital occupancy,1981.0
Sweden,2020-05-13,Daily hospital occupancy,1927.0
Sweden,2020-05-14,Daily hospital occupancy,1943.0
Sweden,2020-05-15,Daily hospital occupancy,1852.0
Sweden,2020-05-16,Daily hospital occupancy,1778.0
Sweden,2020-05-17,Daily hospital occupancy,1786.0
Sweden,2020-05-18,Daily hospital occupancy,1826.0
Sweden,2020-05-19,Daily hospital occupancy,1796.0
Sweden,2020-05-20,Daily hospital occupancy,1780.0
Sweden,2020-05-21,Daily hospital occupancy,1830.0
Sweden,2020-05-22,Daily hospital occupancy,1720.0
Sweden,2020-05-23,Daily hospital occupancy,1681.0
Sweden,2020-05-24,Daily hospital occupancy,1705.0
Sweden,2020-05-25,Daily hospital occupancy,1738.0
Sweden,2020-05-26,Daily hospital occupancy,1736.0
Sweden,2020-05-27,Daily hospital occupancy,1698.0
Sweden,2020-05-28,Daily hospital occupancy,1653.0
Sweden,2020-05-29,Daily hospital occupancy,1635.0
Sweden,2020-05-30,Daily hospital occupancy,1599.0
Sweden,2020-05-31,Daily hospital occupancy,1609.0
Sweden,2020-06-01,Daily hospital occupancy,1650.0
Sweden,2020-06-02,Daily hospital occupancy,1615.0
Sweden,2020-06-03,Daily hospital occupancy,1583.0
Sweden,2020-06-04,Daily hospital occupancy,1481.0
Sweden,2020-06-05,Daily hospital occupancy,1518.0
Sweden,2020-06-06,Daily hospital occupancy,1507.0
Sweden,2020-06-07,Daily hospital occupancy,1514.0
Sweden,2020-06-08,Daily hospital occupancy,1570.0
Sweden,2020-06-09,Daily hospital occupancy,1469.0
Sweden,2020-06-10,Daily hospital occupancy,1446.0
Sweden,2020-06-11,Daily hospital occupancy,1383.0
Sweden,2020-06-12,Daily hospital occupancy,1361.0
Sweden,2020-06-13,Daily hospital occupancy,1362.0
Sweden,2020-06-14,Daily hospital occupancy,1359.0
Sweden,2020-06-15,Daily hospital occupancy,1302.0
Sweden,2020-06-16,Daily hospital occupancy,1277.0
Sweden,2020-06-17,Daily hospital occupancy,1226.0
Sweden,2020-06-18,Daily hospital occupancy,1188.0
Sweden,2020-06-19,Daily hospital occupancy,1185.0
Sweden,2020-06-20,Daily hospital occupancy,1180.0
Sweden,2020-06-21,Daily hospital occupancy,1184.0
Sweden,2020-06-22,Daily hospital occupancy,1139.0
Sweden,2020-06-23,Daily hospital occupancy,1138.0
Sweden,2020-06-24,Daily hospital occupancy,1086.0
Sweden,2020-06-25,Daily hospital occupancy,988.0
Sweden,2020-06-26,Daily hospital occupancy,950.0
Sweden,2020-06-27,Daily hospital occupancy,949.0
Sweden,2020-06-28,Daily hospital occupancy,951.0
Sweden,2020-06-29,Daily hospital occupancy,911.0
Sweden,2020-06-30,Daily hospital occupancy,829.0
Sweden,2020-07-01,Daily hospital occupancy,802.0
Sweden,2020-07-02,Daily hospital occupancy,764.0
Sweden,2020-07-03,Daily hospital occupancy,754.0
Sweden,2020-07-04,Daily hospital occupancy,749.0
Sweden,2020-07-05,Daily hospital occupancy,750.0
Sweden,2020-07-06,Daily hospital occupancy,650.0
Sweden,2020-07-07,Daily hospital occupancy,623.0
Sweden,2020-07-08,Daily hospital occupancy,607.0
Sweden,2020-07-09,Daily hospital occupancy,548.0
Sweden,2020-07-10,Daily hospital occupancy,506.0
Sweden,2020-07-11,Daily hospital occupancy,506.0
Sweden,2020-07-12,Daily hospital occupancy,507.0
Sweden,2020-07-13,Daily hospital occupancy,462.0
Sweden,2020-07-14,Daily hospital occupancy,453.0
Sweden,2020-07-15,Daily hospital occupancy,390.0
Sweden,2020-07-16,Daily hospital occupancy,371.0
Sweden,2020-07-17,Daily hospital occupancy,338.0
Sweden,2020-07-18,Daily hospital occupancy,339.0
Sweden,2020-07-19,Daily hospital occupancy,338.0
Sweden,2020-07-20,Daily hospital occupancy,304.0
Sweden,2020-07-21,Daily hospital occupancy,315.0
Sweden,2020-07-22,Daily hospital occupancy,317.0
Sweden,2020-07-23,Daily hospital occupancy,320.0
Sweden,2020-07-24,Daily hospital occupancy,301.0
Sweden,2020-07-25,Daily hospital occupancy,302.0
Sweden,2020-07-26,Daily hospital occupancy,302.0
Sweden,2020-07-27,Daily hospital occupancy,295.0
Sweden,2020-07-28,Daily hospital occupancy,292.0
Sweden,2020-07-29,Daily hospital occupancy,268.0
Sweden,2020-07-30,Daily hospital occupancy,268.0
Sweden,2020-07-31,Daily hospital occupancy,261.0
Sweden,2020-08-01,Daily hospital occupancy,261.0
Sweden,2020-08-02,Daily hospital occupancy,260.0
Sweden,2020-08-03,Daily hospital occupancy,245.0
Sweden,2020-08-04,Daily hospital occupancy,229.0
Sweden,2020-08-05,Daily hospital occupancy,231.0
Sweden,2020-08-06,Daily hospital occupancy,232.0
Sweden,2020-08-07,Daily hospital occupancy,209.0
Sweden,2020-08-08,Daily hospital occupancy,210.0
Sweden,2020-08-09,Daily hospital occupancy,210.0
Sweden,2020-08-10,Daily hospital occupancy,222.0
Sweden,2020-08-11,Daily hospital occupancy,222.0
Sweden,2020-08-12,Daily hospital occupancy,213.0
Sweden,2020-08-13,Daily hospital occupancy,213.0
Sweden,2020-08-14,Daily hospital occupancy,213.0
Sweden,2020-08-15,Daily hospital occupancy,217.0
Sweden,2020-08-16,Daily hospital occupancy,218.0
Sweden,2020-08-17,Daily hospital occupancy,220.0
Sweden,2020-08-18,Daily hospital occupancy,215.0
Sweden,2020-08-19,Daily hospital occupancy,202.0
Sweden,2020-08-20,Daily hospital occupancy,200.0
Sweden,2020-08-21,Daily hospital occupancy,200.0
Sweden,2020-08-22,Daily hospital occupancy,200.0
Sweden,2020-08-23,Daily hospital occupancy,200.0
Sweden,2020-08-24,Daily hospital occupancy,187.0
Sweden,2020-08-25,Daily hospital occupancy,180.0
Sweden,2020-08-26,Daily hospital occupancy,181.0
Sweden,2020-08-27,Daily hospital occupancy,181.0
Sweden,2020-08-28,Daily hospital occupancy,179.0
Sweden,2020-08-29,Daily hospital occupancy,174.0
Sweden,2020-08-30,Daily hospital occupancy,176.0
Sweden,2020-08-31,Daily hospital occupancy,153.0
Sweden,2020-09-01,Daily hospital occupancy,150.0
Sweden,2020-09-02,Daily hospital occupancy,149.0
Sweden,2020-09-03,Daily hospital occupancy,143.0
Sweden,2020-09-04,Daily hospital occupancy,141.0
Sweden,2020-09-05,Daily hospital occupancy,142.0
Sweden,2020-09-06,Daily hospital occupancy,143.0
Sweden,2020-09-07,Daily hospital occupancy,133.0
Sweden,2020-09-08,Daily hospital occupancy,135.0
Sweden,2020-09-09,Daily hospital occupancy,128.0
Sweden,2020-09-10,Daily hospital occupancy,128.0
Sweden,2020-09-11,Daily hospital occupancy,127.0
Sweden,2020-09-12,Daily hospital occupancy,125.0
Sweden,2020-09-13,Daily hospital occupancy,126.0
Sweden,2020-09-14,Daily hospital occupancy,139.0
Sweden,2020-09-15,Daily hospital occupancy,143.0
Sweden,2020-09-16,Daily hospital occupancy,133.0
Sweden,2020-09-17,Daily hospital occupancy,140.0
Sweden,2020-09-18,Daily hospital occupancy,136.0
Sweden,2020-09-19,Daily hospital occupancy,135.0
Sweden,2020-09-20,Daily hospital occupancy,133.0
Sweden,2020-09-21,Daily hospital occupancy,135.0
Sweden,2020-09-22,Daily hospital occupancy,136.0
